AA,PHI,PSI,_Count,Count,Prob,B_CHI1,B_CHI2,B_CHI3,B_CHI4,B_CHI1Sig,B_CHI2Sig,B_CHI3Sig,B_CHI4Sig
ARG,-150,-180,2,10,0.2,61.12,-172.25,168.0,84.12,6.24,9.96,12.03,11.19
ARG,-150,-180,2,10,0.2,53.18,167.78,-63.83,168.1,4.6,1.35,9.96,6.42
ARG,-150,120,2,15,0.13333333,-157.6,-177.22,-168.91,-85.61,28.31,1.79,0.79,18.65
ARG,-150,120,2,15,0.13333333,-67.36,-177.35,-165.24,169.49,8.37,3.82,7.11,9.57
ARG,-150,150,2,30,0.06666667,68.35,165.47,167.32,83.69,1.27,8.72,4.44,3.96
ARG,-150,150,3,30,0.1,-176.26,-178.84,-68.37,174.46,4.11,7.28,3.97,14.6
ARG,-150,150,4,30,0.13333333,-67.1,-177.77,170.95,75.54,5.56,4.08,10.78,6.91
ARG,-150,150,4,30,0.13333333,-67.08,-179.78,-168.75,178.28,5.14,15.97,10.81,14.41
ARG,-150,150,2,30,0.06666667,-78.92,167.58,-61.26,-152.3,4.33,6.62,11.56,4.24
ARG,-120,-180,2,8,0.25,56.22,161.23,-72.83,168.8,11.69,26.99,36.17,4.92
ARG,-120,-30,2,8,0.25,175.84,175.49,-71.84,-99.46,22.23,10.89,13.1,12.4
ARG,-120,-30,3,8,0.375,-72.39,177.09,-166.87,165.81,4.17,12.3,9.03,4.78
ARG,-120,-30,2,8,0.25,-67.8,-56.6,-51.71,-87.74,0.14,0.1,1.1,1.11
ARG,-120,0,2,14,0.14285714,74.08,176.31,73.1,87.31,1.02,3.08,4.0,0.4
ARG,-120,0,2,14,0.14285714,18.54,173.89,86.2,164.55,10.18,17.8,11.1,7.66
ARG,-120,0,2,14,0.14285714,-57.72,-178.09,-156.34,84.41,6.69,8.3,29.05,7.1
ARG,-120,0,2,14,0.14285714,-65.11,167.31,163.65,160.79,8.37,7.14,0.53,1.77
ARG,-120,30,2,7,0.28571429,-50.96,-168.66,-178.53,-151.3,11.46,13.1,8.89,30.14
ARG,-120,30,3,7,0.42857143,-67.3,-177.39,177.71,-77.76,2.41,4.09,4.81,2.04
ARG,-120,60,3,4,0.75,-65.02,-61.13,-50.07,-82.48,2.32,4.6,7.45,12.08
ARG,-120,120,2,29,0.06896552,-172.64,-179.95,90.29,-102.88,2.18,1.94,6.38,3.22
ARG,-120,120,3,29,0.10344828,173.75,-174.68,-177.42,176.68,6.96,11.11,5.0,8.31
ARG,-120,120,2,29,0.06896552,-174.0,-160.03,-79.44,89.34,5.79,12.73,3.69,11.22
ARG,-120,120,2,29,0.06896552,-169.26,-167.4,-50.57,168.64,4.1,9.35,32.16,31.98
ARG,-120,120,3,29,0.10344828,-169.98,-172.89,-57.23,-81.83,1.83,6.58,6.29,7.45
ARG,-120,120,2,29,0.06896552,-65.46,-66.83,-178.3,137.83,1.76,2.62,8.35,17.14
ARG,-120,120,4,29,0.13793103,-60.78,-67.51,-74.31,-95.78,7.03,9.16,9.84,8.74
ARG,-120,150,2,40,0.05,177.09,-153.16,-57.76,-78.3,0.39,4.88,0.82,10.11
ARG,-120,150,2,40,0.05,-70.65,-178.48,57.87,75.11,1.0,0.99,3.41,7.09
ARG,-120,150,4,40,0.1,-57.44,-178.7,57.95,-176.59,15.37,5.13,9.96,14.77
ARG,-120,150,4,40,0.1,-65.09,162.47,157.07,168.27,10.99,19.82,6.39,18.67
ARG,-120,150,6,40,0.15,-63.95,174.27,-179.2,-82.59,4.26,4.22,7.32,11.65
ARG,-120,150,2,40,0.05,-69.11,-89.49,-166.17,178.47,5.9,12.21,9.15,14.67
ARG,-120,150,2,40,0.05,-56.49,-69.71,-171.69,-84.52,2.56,10.38,4.78,5.93
ARG,-90,-180,2,9,0.22222222,-73.3,-178.09,-165.88,-103.75,13.82,8.82,8.47,11.06
ARG,-90,-180,2,9,0.22222222,-54.69,-67.86,-162.07,-169.43,0.92,1.38,28.24,8.25
ARG,-90,-60,2,4,0.5,168.32,170.74,33.13,93.18,3.23,0.61,14.69,3.05
ARG,-90,-30,2,37,0.05405405,67.48,169.79,164.99,-173.47,16.37,7.97,16.78,12.66
ARG,-90,-30,2,37,0.05405405,174.67,87.83,159.86,83.89,11.45,19.34,7.39,15.27
ARG,-90,-30,2,37,0.05405405,-171.8,178.61,50.84,175.4,6.79,13.97,3.98,4.81
ARG,-90,-30,2,37,0.05405405,-174.94,177.91,144.24,93.0,14.74,13.0,12.74,13.91
ARG,-90,-30,3,37,0.08108108,-78.36,-179.68,61.71,77.59,12.5,3.42,5.57,6.23
ARG,-90,-30,2,37,0.05405405,-66.79,162.28,86.86,179.91,3.6,9.36,16.96,18.67
ARG,-90,-30,2,37,0.05405405,-82.37,167.64,-76.15,179.88,5.14,2.8,9.88,1.47
ARG,-90,-30,2,37,0.05405405,-79.11,179.8,-84.83,-93.27,11.96,4.08,19.68,13.29
ARG,-90,-30,2,37,0.05405405,-80.96,-64.29,-172.31,-90.55,27.89,3.78,1.96,22.62
ARG,-90,0,2,40,0.05,-81.52,171.74,77.62,70.18,21.05,8.44,11.58,18.42
ARG,-90,0,3,40,0.075,-70.5,-169.69,172.38,88.26,9.4,18.48,10.78,8.4
ARG,-90,0,11,40,0.275,-65.59,175.11,178.11,179.2,6.16,9.88,15.17,17.65
ARG,-90,0,5,40,0.125,-75.31,167.49,175.98,-94.68,7.61,6.22,9.05,12.51
ARG,-90,0,4,40,0.1,-58.5,-174.15,-75.3,161.28,1.6,33.34,15.2,13.31
ARG,-90,0,2,40,0.05,-63.25,-169.61,-54.01,-104.37,5.66,18.3,1.54,5.09
ARG,-90,0,2,40,0.05,-63.6,-78.19,167.17,-177.0,16.62,11.68,12.83,1.77
ARG,-90,0,4,40,0.1,-55.93,-82.51,-64.79,151.25,11.62,13.72,10.93,15.39
ARG,-90,30,2,7,0.28571429,-61.9,175.11,-178.82,88.89,4.74,11.42,1.93,12.8
ARG,-90,60,2,6,0.33333333,-65.95,166.78,57.31,-178.9,2.97,2.11,2.24,1.32
ARG,-90,120,2,29,0.06896552,173.47,69.65,170.45,94.13,5.49,5.71,8.75,9.13
ARG,-90,120,2,29,0.06896552,-177.16,53.03,163.16,156.15,1.48,11.22,4.57,30.28
ARG,-90,120,4,29,0.13793103,178.89,154.3,70.81,-171.82,4.9,15.78,6.8,14.19
ARG,-90,120,5,29,0.17241379,-178.01,174.41,-72.5,163.28,7.91,12.97,18.3,30.76
ARG,-90,120,2,29,0.06896552,-77.73,-179.26,75.27,82.8,16.69,5.42,13.47,6.35
ARG,-90,120,3,29,0.10344828,-62.39,-156.77,-178.95,160.41,4.64,16.28,10.24,1.48
ARG,-90,120,2,29,0.06896552,-69.19,179.68,177.84,-96.52,1.62,0.31,3.82,4.14
ARG,-90,150,2,32,0.0625,79.62,171.97,164.3,90.95,20.57,7.84,9.0,27.08
ARG,-90,150,2,32,0.0625,168.93,110.14,152.53,-95.22,0.04,0.22,0.45,0.51
ARG,-90,150,3,32,0.09375,171.46,-168.94,-77.29,152.0,24.34,9.6,8.72,13.33
ARG,-90,150,2,32,0.0625,-60.69,161.74,67.55,-161.74,8.56,19.32,1.5,20.99
ARG,-90,150,4,32,0.125,-66.3,-173.41,-171.53,175.84,8.9,17.53,16.29,18.48
ARG,-90,150,2,32,0.0625,-65.94,-169.43,-67.7,-159.74,5.04,8.87,11.48,25.74
ARG,-90,150,3,32,0.09375,-54.6,-69.07,178.43,-177.59,7.7,4.19,3.79,25.19
ARG,-60,-60,2,98,0.02040816,153.69,67.62,159.15,-173.57,8.62,3.07,16.21,9.73
ARG,-60,-60,10,98,0.10204082,178.7,-178.62,61.4,84.83,5.78,9.55,8.68,7.97
ARG,-60,-60,8,98,0.08163265,176.67,-168.49,69.97,-156.77,8.86,8.18,10.0,18.18
ARG,-60,-60,5,98,0.05102041,-172.41,173.62,67.5,-103.25,7.12,5.3,5.63,6.75
ARG,-60,-60,5,98,0.05102041,-179.97,-174.3,172.9,78.81,4.62,11.81,18.14,13.0
ARG,-60,-60,7,98,0.07142857,-172.42,170.69,158.94,178.46,9.0,11.02,8.2,9.04
ARG,-60,-60,7,98,0.07142857,-173.99,167.77,175.63,-78.24,6.86,18.73,10.95,6.05
ARG,-60,-60,5,98,0.05102041,-170.36,170.04,-62.84,109.24,16.68,11.82,9.84,3.25
ARG,-60,-60,7,98,0.07142857,-177.83,176.39,-78.75,164.66,7.65,23.0,9.71,13.64
ARG,-60,-60,4,98,0.04081633,-163.71,-172.61,-66.7,-90.92,9.13,9.36,10.38,4.23
ARG,-60,-60,2,98,0.02040816,-152.84,-90.44,-47.29,149.05,0.0,0.02,0.0,0.02
ARG,-60,-60,2,98,0.02040816,-115.69,72.89,-172.93,56.67,1.57,1.16,11.07,2.37
ARG,-60,-60,2,98,0.02040816,-71.27,-170.64,64.41,79.6,11.31,2.79,0.4,0.4
ARG,-60,-60,3,98,0.03061224,-69.36,173.26,61.14,-173.88,2.37,6.6,4.9,12.46
ARG,-60,-60,5,98,0.05102041,-64.93,-168.36,171.31,99.98,8.6,2.49,9.53,8.95
ARG,-60,-60,6,98,0.06122449,-71.8,179.66,-175.23,175.05,3.13,6.14,12.23,9.25
ARG,-60,-60,7,98,0.07142857,-91.12,177.04,-84.32,138.92,14.42,7.07,13.6,15.07
ARG,-60,-60,3,98,0.03061224,-71.43,-159.73,-66.04,-80.2,13.17,8.57,6.15,3.83
ARG,-60,-60,3,98,0.03061224,-54.63,-72.63,173.72,169.63,8.98,12.84,8.47,9.32
ARG,-60,-30,4,233,0.01716738,89.51,152.11,42.95,-179.79,18.31,32.39,23.11,4.13
ARG,-60,-30,2,233,0.00858369,68.3,177.52,176.71,179.98,5.68,0.75,4.8,4.07
ARG,-60,-30,5,233,0.02145923,63.76,179.12,173.81,-83.72,4.16,5.8,3.82,2.6
ARG,-60,-30,3,233,0.01287554,-179.75,65.02,79.8,80.56,5.04,11.47,13.56,3.89
ARG,-60,-30,3,233,0.01287554,-174.75,82.77,70.77,-178.9,4.77,1.61,28.22,20.42
ARG,-60,-30,3,233,0.01287554,173.65,71.16,173.79,161.21,10.45,3.62,8.59,24.39
ARG,-60,-30,3,233,0.01287554,-176.65,69.86,-91.92,167.72,7.21,0.93,14.95,23.99
ARG,-60,-30,8,233,0.03433476,-177.13,170.16,67.61,72.5,15.17,12.06,9.31,14.57
ARG,-60,-30,11,233,0.0472103,-170.4,171.9,61.84,-149.6,12.53,20.46,9.96,21.11
ARG,-60,-30,2,233,0.00858369,-171.79,168.76,92.21,-81.24,0.7,3.43,18.73,31.54
ARG,-60,-30,3,233,0.01287554,-139.47,175.94,-174.06,82.86,15.01,5.18,21.89,9.16
ARG,-60,-30,14,233,0.06008584,-179.82,179.1,-174.18,-176.74,11.27,24.16,13.03,17.53
ARG,-60,-30,7,233,0.03004292,-177.05,179.66,-179.34,-88.7,12.5,13.38,23.73,10.2
ARG,-60,-30,3,233,0.01287554,-173.47,179.23,-45.84,114.42,14.41,7.92,13.61,6.92
ARG,-60,-30,16,233,0.06866953,-175.65,-178.11,-64.76,172.59,10.46,14.12,7.78,17.83
ARG,-60,-30,6,233,0.02575107,-178.14,-172.92,-56.02,-79.69,11.97,6.56,11.71,5.48
ARG,-60,-30,2,233,0.00858369,-175.97,-92.1,-56.78,-73.07,4.02,7.13,2.81,2.5
ARG,-60,-30,2,233,0.00858369,-94.02,76.64,161.58,-150.25,11.25,12.89,29.52,5.82
ARG,-60,-30,6,233,0.02575107,-70.06,169.95,67.65,90.6,3.57,6.02,5.07,11.55
ARG,-60,-30,15,233,0.06437768,-71.03,174.93,63.8,-156.31,8.71,9.54,11.83,16.22
ARG,-60,-30,4,233,0.01716738,-62.85,174.9,74.78,-117.73,4.23,7.11,4.72,0.88
ARG,-60,-30,12,233,0.05150215,-68.03,-174.14,-179.95,82.65,4.42,13.36,9.59,7.01
ARG,-60,-30,35,233,0.15021459,-70.51,177.7,-176.32,177.24,8.95,10.07,10.76,13.23
