AA,PHI,PSI,_Count,Count,Prob,B_CHI1,B_CHI2,B_CHI3,B_CHI4,B_CHI1Sig,B_CHI2Sig,B_CHI3Sig,B_CHI4Sig
LEU,-90,0,22,277,0.07942238,-91.73,37.37,0.0,0.0,8.89,12.78,0.0,0.0
LEU,-90,0,232,277,0.83754513,-62.96,175.99,0.0,0.0,5.59,6.93,0.0,0.0
LEU,-90,0,6,277,0.02166065,-79.31,-47.27,0.0,0.0,9.57,8.8,0.0,0.0
LEU,-90,30,5,36,0.13888889,-83.12,49.35,0.0,0.0,10.71,12.72,0.0,0.0
LEU,-90,30,29,36,0.80555556,-60.57,178.84,0.0,0.0,4.04,7.64,0.0,0.0
LEU,-90,60,2,30,0.06666667,-166.16,63.16,0.0,0.0,3.48,1.39,0.0,0.0
LEU,-90,60,2,30,0.06666667,-150.47,-99.94,0.0,0.0,0.01,0.01,0.0,0.0
LEU,-90,60,4,30,0.13333333,-87.98,42.74,0.0,0.0,7.24,24.59,0.0,0.0
LEU,-90,60,22,30,0.73333333,-58.2,177.69,0.0,0.0,8.8,5.72,0.0,0.0
LEU,-90,90,19,65,0.29230769,-175.56,57.83,0.0,0.0,8.54,4.91,0.0,0.0
LEU,-90,90,2,65,0.03076923,-163.1,178.32,0.0,0.0,0.1,5.45,0.0,0.0
LEU,-90,90,3,65,0.04615385,-57.07,99.58,0.0,0.0,5.72,19.6,0.0,0.0
LEU,-90,90,40,65,0.61538462,-60.98,176.05,0.0,0.0,5.13,6.88,0.0,0.0
LEU,-90,120,3,352,0.00852273,58.78,98.18,0.0,0.0,7.24,1.49,0.0,0.0
LEU,-90,120,136,352,0.38636364,-177.71,64.7,0.0,0.0,7.57,6.09,0.0,0.0
LEU,-90,120,21,352,0.05965909,-160.53,-169.14,0.0,0.0,10.19,19.59,0.0,0.0
LEU,-90,120,11,352,0.03125,-167.31,-88.42,0.0,0.0,9.24,17.49,0.0,0.0
LEU,-90,120,22,352,0.0625,-83.68,60.33,0.0,0.0,10.37,11.74,0.0,0.0
LEU,-90,120,156,352,0.44318182,-63.15,175.74,0.0,0.0,7.96,6.71,0.0,0.0
LEU,-90,120,2,352,0.00568182,-75.77,-56.65,0.0,0.0,9.17,6.91,0.0,0.0
LEU,-90,150,18,357,0.05042017,-177.71,67.62,0.0,0.0,8.81,6.67,0.0,0.0
LEU,-90,150,6,357,0.01680672,-158.59,-178.7,0.0,0.0,14.39,25.06,0.0,0.0
LEU,-90,150,35,357,0.09803922,-86.69,54.14,0.0,0.0,9.99,16.38,0.0,0.0
LEU,-90,150,288,357,0.80672269,-62.14,175.8,0.0,0.0,6.37,7.0,0.0,0.0
LEU,-90,150,7,357,0.01960784,-70.07,-47.77,0.0,0.0,4.09,6.72,0.0,0.0
LEU,-60,-180,2,10,0.2,-88.64,62.21,0.0,0.0,5.33,36.72,0.0,0.0
LEU,-60,-180,6,10,0.6,-62.94,-172.12,0.0,0.0,8.14,15.13,0.0,0.0
LEU,-60,-120,5,5,1.0,-72.72,-175.43,0.0,0.0,2.96,8.0,0.0,0.0
LEU,-60,-60,318,741,0.4291498,-179.66,59.49,0.0,0.0,7.6,7.49,0.0,0.0
LEU,-60,-60,75,741,0.10121457,-150.41,-167.6,0.0,0.0,13.83,24.94,0.0,0.0
LEU,-60,-60,16,741,0.02159244,-165.13,-76.0,0.0,0.0,13.35,18.75,0.0,0.0
LEU,-60,-60,33,741,0.04453441,-97.98,38.73,0.0,0.0,10.91,13.67,0.0,0.0
LEU,-60,-60,285,741,0.38461538,-72.39,175.07,0.0,0.0,6.75,7.34,0.0,0.0
LEU,-60,-60,14,741,0.01889339,-93.81,-41.21,0.0,0.0,9.56,19.19,0.0,0.0
LEU,-60,-30,6,1975,0.00303797,64.43,72.29,0.0,0.0,12.27,14.35,0.0,0.0
LEU,-60,-30,3,1975,0.00151899,67.92,162.83,0.0,0.0,25.8,13.36,0.0,0.0
LEU,-60,-30,522,1975,0.2643038,-177.96,59.73,0.0,0.0,7.2,6.59,0.0,0.0
LEU,-60,-30,76,1975,0.03848101,-156.57,178.51,0.0,0.0,16.5,24.21,0.0,0.0
LEU,-60,-30,15,1975,0.00759494,-166.0,-88.23,0.0,0.0,10.69,18.05,0.0,0.0
LEU,-60,-30,88,1975,0.04455696,-94.94,42.35,0.0,0.0,8.96,17.38,0.0,0.0
LEU,-60,-30,1230,1975,0.62278481,-69.6,175.33,0.0,0.0,6.07,7.2,0.0,0.0
LEU,-60,-30,35,1975,0.01772152,-89.25,-54.79,0.0,0.0,11.78,18.46,0.0,0.0
LEU,-60,0,3,94,0.03191489,58.58,73.79,0.0,0.0,12.67,11.93,0.0,0.0
LEU,-60,0,3,94,0.03191489,65.41,-174.25,0.0,0.0,22.97,14.31,0.0,0.0
LEU,-60,0,4,94,0.04255319,-175.6,65.36,0.0,0.0,4.9,6.47,0.0,0.0
LEU,-60,0,2,94,0.0212766,-166.38,166.33,0.0,0.0,13.31,11.58,0.0,0.0
LEU,-60,0,14,94,0.14893617,-86.61,47.29,0.0,0.0,7.17,21.36,0.0,0.0
LEU,-60,0,63,94,0.67021277,-66.69,176.46,0.0,0.0,5.85,6.96,0.0,0.0
LEU,-60,0,4,94,0.04255319,-73.09,-68.88,0.0,0.0,4.23,12.8,0.0,0.0
LEU,-60,30,5,8,0.625,173.33,51.88,0.0,0.0,3.87,8.34,0.0,0.0
LEU,-60,30,2,8,0.25,-57.09,-47.89,0.0,0.0,2.88,0.0,0.0,0.0
LEU,-60,60,2,2,1.0,-171.93,75.54,0.0,0.0,0.01,0.01,0.0,0.0
LEU,-60,90,8,12,0.66666667,175.94,54.58,0.0,0.0,9.54,5.52,0.0,0.0
LEU,-60,90,3,12,0.25,-68.26,168.34,0.0,0.0,2.46,0.93,0.0,0.0
LEU,-60,120,94,180,0.52222222,-176.79,64.69,0.0,0.0,8.02,5.74,0.0,0.0
LEU,-60,120,9,180,0.05,-163.65,159.16,0.0,0.0,8.12,9.43,0.0,0.0
LEU,-60,120,4,180,0.02222222,-150.63,-68.33,0.0,0.0,6.32,10.38,0.0,0.0
LEU,-60,120,13,180,0.07222222,-95.62,62.73,0.0,0.0,12.21,12.6,0.0,0.0
LEU,-60,120,56,180,0.31111111,-69.64,-179.64,0.0,0.0,9.63,7.49,0.0,0.0
LEU,-60,120,4,180,0.02222222,-62.08,-41.38,0.0,0.0,8.13,17.2,0.0,0.0
LEU,-60,150,26,235,0.1106383,-177.84,68.27,0.0,0.0,11.18,5.46,0.0,0.0
LEU,-60,150,2,235,0.00851064,-147.44,172.05,0.0,0.0,24.85,15.12,0.0,0.0
LEU,-60,150,3,235,0.01276596,-155.6,-65.91,0.0,0.0,16.31,26.61,0.0,0.0
LEU,-60,150,18,235,0.07659574,-87.17,55.65,0.0,0.0,10.64,16.99,0.0,0.0
LEU,-60,150,182,235,0.77446809,-65.13,176.19,0.0,0.0,6.79,7.95,0.0,0.0
LEU,-60,150,4,235,0.01702128,-90.87,-33.72,0.0,0.0,10.69,18.64,0.0,0.0
LEU,-30,-60,10,25,0.4,-157.19,49.98,0.0,0.0,20.72,11.76,0.0,0.0
LEU,-30,-60,4,25,0.16,-145.36,178.34,0.0,0.0,10.57,14.92,0.0,0.0
LEU,-30,-60,2,25,0.08,-89.54,36.99,0.0,0.0,2.94,13.66,0.0,0.0
LEU,-30,-60,9,25,0.36,-72.12,177.01,0.0,0.0,7.43,7.94,0.0,0.0
LEU,-30,-30,6,15,0.4,178.0,62.86,0.0,0.0,18.72,7.46,0.0,0.0
LEU,-30,-30,6,15,0.4,-66.77,176.3,0.0,0.0,9.35,4.27,0.0,0.0
LEU,-30,120,2,4,0.5,-159.0,71.82,0.0,0.0,5.72,7.09,0.0,0.0
LEU,30,-30,2,4,0.5,-68.63,171.19,0.0,0.0,10.48,1.69,0.0,0.0
LEU,30,30,2,3,0.66666667,-65.58,143.11,0.0,0.0,2.33,13.18,0.0,0.0
LEU,30,60,2,2,1.0,-59.05,171.73,0.0,0.0,1.86,0.89,0.0,0.0
LEU,60,-60,2,2,1.0,-76.95,69.07,0.0,0.0,14.4,8.18,0.0,0.0
LEU,60,0,2,4,0.5,-62.13,171.43,0.0,0.0,9.16,2.45,0.0,0.0
LEU,60,30,4,32,0.125,-91.14,38.71,0.0,0.0,6.06,13.02,0.0,0.0
LEU,60,30,24,32,0.75,-57.98,178.94,0.0,0.0,8.05,8.69,0.0,0.0
LEU,60,30,2,32,0.0625,-76.0,-79.85,0.0,0.0,10.73,35.95,0.0,0.0
LEU,60,60,3,11,0.27272727,-76.34,45.77,0.0,0.0,17.52,29.35,0.0,0.0
LEU,60,60,7,11,0.63636364,-57.31,-179.05,0.0,0.0,3.69,3.76,0.0,0.0
LEU,90,-30,2,3,0.66666667,-56.83,-178.62,0.0,0.0,0.97,2.86,0.0,0.0
LEU,90,0,5,6,0.83333333,-65.93,-174.38,0.0,0.0,11.61,9.99,0.0,0.0
LEU,90,30,2,4,0.5,-134.9,56.53,0.0,0.0,9.56,1.34,0.0,0.0
LEU,90,30,2,4,0.5,-74.62,177.46,0.0,0.0,19.2,10.0,0.0,0.0
PHE,-180,-180,4,9,0.44444444,62.36,88.85,0.0,0.0,10.8,10.52,0.0,0.0
PHE,-180,-180,5,9,0.55555556,66.47,-85.88,0.0,0.0,5.86,5.21,0.0,0.0
PHE,-180,150,8,17,0.47058824,63.19,80.91,0.0,0.0,7.44,5.41,0.0,0.0
PHE,-180,150,6,17,0.35294118,60.21,-82.06,0.0,0.0,3.97,6.03,0.0,0.0
PHE,-180,150,3,17,0.17647059,-168.18,46.16,0.0,0.0,16.86,21.04,0.0,0.0
PHE,-150,-180,33,56,0.58928571,62.58,90.08,0.0,0.0,5.1,9.2,0.0,0.0
PHE,-150,-180,18,56,0.32142857,63.67,-80.27,0.0,0.0,4.71,4.54,0.0,0.0
PHE,-150,-180,2,56,0.03571429,-56.68,-73.49,0.0,0.0,8.58,0.65,0.0,0.0
PHE,-150,-150,2,2,1.0,59.86,-83.53,0.0,0.0,14.03,8.59,0.0,0.0
PHE,-150,-90,2,4,0.5,-81.61,83.65,0.0,0.0,17.13,3.33,0.0,0.0
PHE,-150,0,2,4,0.5,-50.03,-97.14,0.0,0.0,16.27,1.92,0.0,0.0
PHE,-150,30,2,4,0.5,-69.59,95.89,0.0,0.0,7.86,13.89,0.0,0.0
PHE,-150,60,2,3,0.66666667,-57.42,-67.04,0.0,0.0,11.1,1.16,0.0,0.0
PHE,-150,90,3,6,0.5,-177.15,74.54,0.0,0.0,1.59,2.25,0.0,0.0
PHE,-150,90,2,6,0.33333333,-160.37,-75.61,0.0,0.0,1.73,6.49,0.0,0.0
PHE,-150,120,2,42,0.04761905,56.73,79.06,0.0,0.0,10.28,8.17,0.0,0.0
PHE,-150,120,23,42,0.54761905,-174.97,69.47,0.0,0.0,7.97,9.56,0.0,0.0
PHE,-150,120,4,42,0.0952381,-171.57,-86.25,0.0,0.0,4.06,7.93,0.0,0.0
PHE,-150,120,9,42,0.21428571,-61.11,86.85,0.0,0.0,7.21,9.45,0.0,0.0
PHE,-150,120,2,42,0.04761905,-84.34,-66.35,0.0,0.0,2.43,18.44,0.0,0.0
PHE,-150,150,46,149,0.30872483,61.52,85.71,0.0,0.0,7.12,5.28,0.0,0.0
PHE,-150,150,48,149,0.32214765,62.43,-85.3,0.0,0.0,5.01,4.18,0.0,0.0
PHE,-150,150,12,149,0.08053691,-174.62,75.6,0.0,0.0,9.92,7.85,0.0,0.0
PHE,-150,150,2,149,0.01342282,174.79,-89.55,0.0,0.0,1.38,1.06,0.0,0.0
PHE,-150,150,12,149,0.08053691,-61.01,88.54,0.0,0.0,5.3,6.94,0.0,0.0
PHE,-150,150,2,149,0.01342282,-65.79,128.58,0.0,0.0,1.22,5.06,0.0,0.0
PHE,-150,150,27,149,0.18120805,-60.35,-84.84,0.0,0.0,5.48,4.74,0.0,0.0
PHE,-120,-180,5,36,0.13888889,65.67,86.17,0.0,0.0,7.68,3.7,0.0,0.0
PHE,-120,-180,8,36,0.22222222,58.48,-82.2,0.0,0.0,9.6,5.64,0.0,0.0
PHE,-120,-180,10,36,0.27777778,-55.69,84.55,0.0,0.0,9.91,4.57,0.0,0.0
PHE,-120,-180,13,36,0.36111111,-60.73,-83.86,0.0,0.0,6.15,8.0,0.0,0.0
PHE,-120,-60,2,7,0.28571429,171.11,68.39,0.0,0.0,8.29,7.25,0.0,0.0
PHE,-120,-60,5,7,0.71428571,-71.58,-47.23,0.0,0.0,2.05,10.62,0.0,0.0
PHE,-120,-30,3,45,0.06666667,65.66,101.37,0.0,0.0,9.95,9.65,0.0,0.0
PHE,-120,-30,2,45,0.04444444,58.43,-81.26,0.0,0.0,12.17,8.22,0.0,0.0
PHE,-120,-30,3,45,0.06666667,-163.85,74.27,0.0,0.0,18.54,23.39,0.0,0.0
PHE,-120,-30,7,45,0.15555556,-63.42,94.96,0.0,0.0,3.76,5.41,0.0,0.0
PHE,-120,-30,29,45,0.64444444,-59.34,-64.52,0.0,0.0,7.1,11.08,0.0,0.0
PHE,-120,0,7,74,0.09459459,61.45,85.32,0.0,0.0,2.46,7.79,0.0,0.0
PHE,-120,0,2,74,0.02702703,-176.4,56.9,0.0,0.0,1.65,30.41,0.0,0.0
PHE,-120,0,16,74,0.21621622,-58.3,86.53,0.0,0.0,8.76,9.99,0.0,0.0
PHE,-120,0,47,74,0.63513514,-61.19,-73.19,0.0,0.0,6.24,9.2,0.0,0.0
PHE,-120,30,17,53,0.32075472,-61.0,90.16,0.0,0.0,7.81,14.74,0.0,0.0
PHE,-120,30,4,53,0.0754717,-69.41,136.46,0.0,0.0,6.96,18.58,0.0,0.0
PHE,-120,30,29,53,0.54716981,-56.64,-72.0,0.0,0.0,6.66,9.57,0.0,0.0
PHE,-120,60,4,24,0.16666667,-58.33,88.65,0.0,0.0,3.81,11.22,0.0,0.0
PHE,-120,60,3,24,0.125,-78.95,158.75,0.0,0.0,8.57,19.35,0.0,0.0
PHE,-120,60,17,24,0.70833333,-57.1,-76.59,0.0,0.0,7.74,10.41,0.0,0.0
PHE,-120,90,7,41,0.17073171,-175.14,69.23,0.0,0.0,10.18,15.07,0.0,0.0
PHE,-120,90,2,41,0.04878049,-157.6,141.6,0.0,0.0,1.65,8.69,0.0,0.0
PHE,-120,90,13,41,0.31707317,-57.58,86.74,0.0,0.0,9.03,9.25,0.0,0.0
PHE,-120,90,18,41,0.43902439,-56.82,-75.43,0.0,0.0,6.3,9.36,0.0,0.0
PHE,-120,120,34,131,0.25954198,-179.03,68.49,0.0,0.0,7.41,12.59,0.0,0.0
PHE,-120,120,40,131,0.30534351,-65.86,83.0,0.0,0.0,7.23,7.6,0.0,0.0
PHE,-120,120,55,131,0.41984733,-64.47,-81.28,0.0,0.0,6.77,10.92,0.0,0.0
PHE,-120,150,9,173,0.05202312,61.0,84.74,0.0,0.0,5.76,4.6,0.0,0.0
PHE,-120,150,3,173,0.01734104,65.75,-81.93,0.0,0.0,7.97,1.57,0.0,0.0
PHE,-120,150,9,173,0.05202312,-179.03,65.25,0.0,0.0,11.24,10.87,0.0,0.0
PHE,-120,150,63,173,0.36416185,-64.27,84.06,0.0,0.0,6.35,7.15,0.0,0.0
PHE,-120,150,2,173,0.01156069,-66.67,133.96,0.0,0.0,11.33,5.99,0.0,0.0
PHE,-120,150,86,173,0.49710983,-63.65,-80.54,0.0,0.0,5.42,9.56,0.0,0.0
PHE,-90,-180,5,19,0.26315789,53.61,83.24,0.0,0.0,7.07,8.88,0.0,0.0
PHE,-90,-180,2,19,0.10526316,-174.02,51.77,0.0,0.0,5.95,1.14,0.0,0.0
PHE,-90,-180,2,19,0.10526316,-79.48,75.72,0.0,0.0,3.15,8.29,0.0,0.0
PHE,-90,-180,9,19,0.47368421,-65.42,-88.15,0.0,0.0,9.36,7.87,0.0,0.0
PHE,-90,-150,2,2,1.0,-61.58,-64.56,0.0,0.0,9.83,4.83,0.0,0.0
PHE,-90,-60,21,41,0.51219512,-177.73,70.48,0.0,0.0,6.27,11.25,0.0,0.0
PHE,-90,-60,3,41,0.07317073,-170.12,-90.15,0.0,0.0,6.85,9.64,0.0,0.0
PHE,-90,-60,4,41,0.09756098,-68.63,86.97,0.0,0.0,9.0,21.11,0.0,0.0
PHE,-90,-60,2,41,0.04878049,-56.06,174.74,0.0,0.0,4.5,11.49,0.0,0.0
PHE,-90,-60,10,41,0.24390244,-65.55,-74.43,0.0,0.0,9.7,14.66,0.0,0.0
PHE,-90,-30,23,124,0.18548387,-179.23,74.76,0.0,0.0,7.17,9.38,0.0,0.0
PHE,-90,-30,3,124,0.02419355,-170.53,-86.73,0.0,0.0,7.22,8.7,0.0,0.0
PHE,-90,-30,29,124,0.23387097,-71.64,80.97,0.0,0.0,8.33,17.06,0.0,0.0
PHE,-90,-30,66,124,0.53225806,-70.87,-70.7,0.0,0.0,6.96,11.46,0.0,0.0
PHE,-90,0,10,132,0.07575758,48.85,83.76,0.0,0.0,7.87,7.69,0.0,0.0
PHE,-90,0,2,132,0.01515152,-164.16,72.12,0.0,0.0,21.16,0.19,0.0,0.0
PHE,-90,0,34,132,0.25757576,-69.42,86.6,0.0,0.0,7.0,9.51,0.0,0.0
PHE,-90,0,6,132,0.04545455,-64.31,133.88,0.0,0.0,6.14,9.14,0.0,0.0
PHE,-90,0,77,132,0.58333333,-64.47,-67.25,0.0,0.0,5.75,14.82,0.0,0.0
PHE,-90,30,5,13,0.38461538,-79.35,79.95,0.0,0.0,14.22,10.69,0.0,0.0
PHE,-90,30,7,13,0.53846154,-57.38,-71.11,0.0,0.0,7.76,11.09,0.0,0.0
PHE,-90,60,3,13,0.23076923,-68.43,86.63,0.0,0.0,3.88,9.88,0.0,0.0
PHE,-90,60,8,13,0.61538462,-64.09,-75.78,0.0,0.0,4.16,7.69,0.0,0.0
PHE,-90,90,2,15,0.13333333,-170.6,36.83,0.0,0.0,0.44,15.42,0.0,0.0
PHE,-90,90,2,15,0.13333333,-168.74,-42.86,0.0,0.0,1.28,34.11,0.0,0.0
PHE,-90,90,3,15,0.2,-67.03,83.79,0.0,0.0,2.69,8.04,0.0,0.0
PHE,-90,90,7,15,0.46666667,-67.74,-75.92,0.0,0.0,6.75,7.64,0.0,0.0
PHE,-90,120,52,168,0.30952381,-178.93,73.85,0.0,0.0,7.76,8.13,0.0,0.0
PHE,-90,120,13,168,0.07738095,-171.68,-84.62,0.0,0.0,3.75,5.92,0.0,0.0
PHE,-90,120,30,168,0.17857143,-71.87,81.95,0.0,0.0,6.97,17.09,0.0,0.0
PHE,-90,120,71,168,0.42261905,-68.81,-81.58,0.0,0.0,6.68,12.06,0.0,0.0
PHE,-90,150,2,142,0.01408451,51.74,76.59,0.0,0.0,2.81,7.77,0.0,0.0
PHE,-90,150,13,142,0.0915493,-175.81,76.08,0.0,0.0,10.39,7.34,0.0,0.0
PHE,-90,150,3,142,0.02112676,-166.18,-83.47,0.0,0.0,4.23,14.06,0.0,0.0
PHE,-90,150,39,142,0.27464789,-74.11,76.98,0.0,0.0,8.28,14.92,0.0,0.0
PHE,-90,150,5,142,0.03521127,-70.86,135.5,0.0,0.0,9.1,5.92,0.0,0.0
PHE,-90,150,79,142,0.55633803,-69.23,-74.33,0.0,0.0,6.32,13.89,0.0,0.0
PHE,-60,-90,2,2,1.0,-153.87,84.85,0.0,0.0,22.16,18.06,0.0,0.0
PHE,-60,-60,251,352,0.71306818,178.1,72.64,0.0,0.0,6.13,8.93,0.0,0.0
PHE,-60,-60,49,352,0.13920455,-177.2,-85.32,0.0,0.0,6.87,8.71,0.0,0.0
PHE,-60,-60,15,352,0.04261364,-81.08,76.48,0.0,0.0,7.64,16.99,0.0,0.0
PHE,-60,-60,3,352,0.00852273,-61.32,154.76,0.0,0.0,4.98,4.44,0.0,0.0
PHE,-60,-60,33,352,0.09375,-71.1,-48.65,0.0,0.0,6.63,20.49,0.0,0.0
PHE,-60,-30,19,530,0.03584906,69.87,87.1,0.0,0.0,10.33,5.77,0.0,0.0
PHE,-60,-30,13,530,0.0245283,70.96,-81.32,0.0,0.0,7.77,8.54,0.0,0.0
PHE,-60,-30,219,530,0.41320755,-179.28,72.32,0.0,0.0,8.07,9.64,0.0,0.0
PHE,-60,-30,2,530,0.00377358,-162.7,-141.09,0.0,0.0,9.14,17.19,0.0,0.0
PHE,-60,-30,25,530,0.04716981,179.63,-87.03,0.0,0.0,8.2,11.34,0.0,0.0
PHE,-60,-30,61,530,0.11509434,-78.01,80.08,0.0,0.0,8.0,17.69,0.0,0.0
PHE,-60,-30,11,530,0.02075472,-66.83,144.51,0.0,0.0,5.62,10.03,0.0,0.0
PHE,-60,-30,180,530,0.33962264,-70.09,-57.54,0.0,0.0,6.98,20.69,0.0,0.0
PHE,-60,0,7,35,0.2,66.85,86.08,0.0,0.0,13.25,8.23,0.0,0.0
PHE,-60,0,2,35,0.05714286,67.93,-85.83,0.0,0.0,11.63,1.92,0.0,0.0
PHE,-60,0,2,35,0.05714286,-175.8,76.57,0.0,0.0,8.65,9.51,0.0,0.0
PHE,-60,0,11,35,0.31428571,-73.99,78.9,0.0,0.0,7.24,10.15,0.0,0.0
PHE,-60,0,2,35,0.05714286,-69.94,146.46,0.0,0.0,12.29,8.12,0.0,0.0
PHE,-60,0,11,35,0.31428571,-72.77,-70.12,0.0,0.0,3.79,12.41,0.0,0.0
PHE,-60,30,8,11,0.72727273,-177.87,74.09,0.0,0.0,5.19,8.15,0.0,0.0
PHE,-60,30,2,11,0.18181818,-87.7,97.98,0.0,0.0,0.0,0.0,0.0,0.0
PHE,-60,90,3,6,0.5,-172.44,71.19,0.0,0.0,9.48,14.33,0.0,0.0
PHE,-60,90,3,6,0.5,-65.59,75.97,0.0,0.0,5.47,13.69,0.0,0.0
PHE,-60,120,37,72,0.51388889,179.16,76.72,0.0,0.0,4.78,7.16,0.0,0.0
PHE,-60,120,6,72,0.08333333,-169.05,-83.87,0.0,0.0,13.06,5.61,0.0,0.0
PHE,-60,120,3,72,0.04166667,-67.45,28.37,0.0,0.0,7.86,23.58,0.0,0.0
PHE,-60,120,24,72,0.33333333,-69.4,-60.21,0.0,0.0,5.74,15.67,0.0,0.0
PHE,-60,150,4,112,0.03571429,62.5,74.49,0.0,0.0,1.89,16.01,0.0,0.0
PHE,-60,150,3,112,0.02678571,68.25,-84.24,0.0,0.0,8.4,2.05,0.0,0.0
PHE,-60,150,33,112,0.29464286,-177.32,73.72,0.0,0.0,4.78,9.67,0.0,0.0
PHE,-60,150,5,112,0.04464286,-177.33,-95.5,0.0,0.0,6.04,10.26,0.0,0.0
PHE,-60,150,23,112,0.20535714,-79.61,72.36,0.0,0.0,5.39,19.35,0.0,0.0
PHE,-60,150,43,112,0.38392857,-68.71,-58.4,0.0,0.0,6.11,20.31,0.0,0.0
PHE,-30,-60,6,6,1.0,176.43,76.56,0.0,0.0,4.41,12.22,0.0,0.0
PHE,-30,150,2,3,0.66666667,176.97,81.27,0.0,0.0,1.33,23.75,0.0,0.0
PHE,30,-60,2,2,1.0,-175.23,62.19,0.0,0.0,3.27,12.11,0.0,0.0
PHE,30,0,4,4,1.0,-60.0,-92.04,0.0,0.0,0.2,4.04,0.0,0.0
PHE,60,-30,3,4,0.75,174.08,60.16,0.0,0.0,0.94,7.34,0.0,0.0
PHE,60,0,7,8,0.875,-52.68,-69.1,0.0,0.0,3.05,12.14,0.0,0.0
PHE,60,30,7,22,0.31818182,-69.06,70.99,0.0,0.0,8.72,21.08,0.0,0.0
PHE,60,30,12,22,0.54545455,-61.6,-79.43,0.0,0.0,6.98,7.93,0.0,0.0
PHE,60,60,2,13,0.15384615,-62.33,66.4,0.0,0.0,17.43,19.09,0.0,0.0
PHE,60,60,11,13,0.84615385,-59.68,-75.93,0.0,0.0,10.03,9.69,0.0,0.0
PHE,90,-60,2,2,1.0,170.13,61.18,0.0,0.0,10.73,22.04,0.0,0.0
PHE,90,-30,2,2,1.0,170.93,72.03,0.0,0.0,0.0,0.01,0.0,0.0
PHE,90,0,2,3,0.66666667,-59.49,-56.29,0.0,0.0,1.48,20.13,0.0,0.0
PHE,120,30,2,3,0.66666667,-84.17,74.57,0.0,0.0,14.36,6.97,0.0,0.0
PRO,-120,0,2,2,1.0,42.37,-38.01,0.0,0.0,0.69,4.11,0.0,0.0
PRO,-120,120,2,2,1.0,38.33,-34.39,0.0,0.0,5.03,7.72,0.0,0.0
PRO,-120,150,2,5,0.4,31.0,-31.55,0.0,0.0,5.54,6.36,0.0,0.0
PRO,-120,150,3,5,0.6,-14.25,25.54,0.0,0.0,8.87,9.35,0.0,0.0
PRO,-90,-180,3,81,0.03703704,7.11,11.27,0.0,0.0,3.9,5.88,0.0,0.0
PRO,-90,-180,76,81,0.9382716,32.92,-35.9,0.0,0.0,3.5,4.21,0.0,0.0
PRO,-90,-180,2,81,0.02469136,-3.57,22.36,0.0,0.0,0.76,3.62,0.0,0.0
PRO,-90,-150,2,3,0.66666667,34.58,-30.81,0.0,0.0,0.04,0.0,0.0,0.0
PRO,-90,-30,2,36,0.05555556,11.02,9.35,0.0,0.0,7.36,4.93,0.0,0.0
PRO,-90,-30,29,36,0.80555556,30.97,-34.82,0.0,0.0,3.21,4.42,0.0,0.0
PRO,-90,-30,5,36,0.13888889,-16.33,36.97,0.0,0.0,4.11,2.5,0.0,0.0
PRO,-90,0,5,83,0.06024096,5.52,10.46,0.0,0.0,3.62,6.88,0.0,0.0
PRO,-90,0,65,83,0.78313253,34.24,-36.54,0.0,0.0,2.76,4.53,0.0,0.0
PRO,-90,0,13,83,0.15662651,-15.37,32.57,0.0,0.0,7.44,6.86,0.0,0.0
PRO,-90,30,18,19,0.94736842,33.56,-34.95,0.0,0.0,3.32,3.81,0.0,0.0
PRO,-90,60,28,32,0.875,32.83,-35.75,0.0,0.0,3.29,5.42,0.0,0.0
PRO,-90,60,4,32,0.125,-9.77,29.26,0.0,0.0,0.77,1.54,0.0,0.0
PRO,-90,90,3,16,0.1875,8.7,8.22,0.0,0.0,3.96,5.87,0.0,0.0
PRO,-90,90,10,16,0.625,28.49,-30.45,0.0,0.0,4.46,8.16,0.0,0.0
PRO,-90,90,3,16,0.1875,-9.81,28.53,0.0,0.0,7.83,3.59,0.0,0.0
PRO,-90,120,2,37,0.05405405,10.05,8.12,0.0,0.0,2.35,0.22,0.0,0.0
PRO,-90,120,26,37,0.7027027,30.23,-32.37,0.0,0.0,6.17,8.16,0.0,0.0
PRO,-90,120,9,37,0.24324324,-13.44,31.71,0.0,0.0,9.71,8.26,0.0,0.0
PRO,-90,150,7,193,0.03626943,6.18,9.96,0.0,0.0,3.75,4.98,0.0,0.0
PRO,-90,150,170,193,0.88082902,31.38,-35.22,0.0,0.0,3.51,4.83,0.0,0.0
PRO,-90,150,16,193,0.08290155,-17.03,35.8,0.0,0.0,3.99,4.01,0.0,0.0
PRO,-60,-180,47,96,0.48958333,28.72,-36.81,0.0,0.0,4.46,4.65,0.0,0.0
PRO,-60,-180,48,96,0.5,-21.77,34.23,0.0,0.0,5.52,4.35,0.0,0.0
PRO,-60,-150,4,5,0.8,-26.1,38.47,0.0,0.0,2.95,4.09,0.0,0.0
PRO,-60,-120,2,3,0.66666667,-26.59,39.98,0.0,0.0,1.72,1.36,0.0,0.0
PRO,-60,-60,16,121,0.1322314,20.99,-34.35,0.0,0.0,6.24,4.66,0.0,0.0
PRO,-60,-60,103,121,0.85123967,-30.0,38.93,0.0,0.0,3.06,4.06,0.0,0.0
PRO,-60,-60,2,121,0.01652893,-11.36,-4.53,0.0,0.0,0.14,0.49,0.0,0.0
PRO,-60,-30,256,839,0.30512515,23.17,-34.52,0.0,0.0,4.32,4.03,0.0,0.0
