AA,PHI,PSI,_Count,Count,Prob,U_CHI1,U_CHI2,U_CHI3,U_CHI4,U_CHI1Sig,U_CHI2Sig,U_CHI3Sig,U_CHI4Sig
PHE,-90,150,34,121,0.28099174,-73.65,82.16,0.0,0.0,8.55,11.09,0.0,0.0
PHE,-90,150,3,121,0.02479339,-80.5,145.47,0.0,0.0,6.15,8.15,0.0,0.0
PHE,-90,150,68,121,0.56198347,-69.82,-69.26,0.0,0.0,6.26,17.44,0.0,0.0
PHE,-60,-180,3,3,1.0,-49.12,-65.67,0.0,0.0,5.25,13.0,0.0,0.0
PHE,-60,-60,215,311,0.69131833,178.21,73.99,0.0,0.0,7.18,9.57,0.0,0.0
PHE,-60,-60,3,311,0.0096463,-166.88,-154.38,0.0,0.0,5.18,30.64,0.0,0.0
PHE,-60,-60,38,311,0.1221865,-175.22,-84.73,0.0,0.0,8.36,8.35,0.0,0.0
PHE,-60,-60,17,311,0.05466238,-88.43,73.64,0.0,0.0,9.38,17.93,0.0,0.0
PHE,-60,-60,4,311,0.01286174,-68.74,167.15,0.0,0.0,2.91,8.49,0.0,0.0
PHE,-60,-60,33,311,0.10610932,-73.63,-53.63,0.0,0.0,8.47,18.54,0.0,0.0
PHE,-60,-30,22,487,0.04517454,72.94,84.36,0.0,0.0,11.84,4.96,0.0,0.0
PHE,-60,-30,12,487,0.02464066,71.21,-83.7,0.0,0.0,7.29,9.31,0.0,0.0
PHE,-60,-30,196,487,0.40246407,-179.92,71.29,0.0,0.0,6.64,10.02,0.0,0.0
PHE,-60,-30,2,487,0.00410678,-167.89,-140.77,0.0,0.0,6.16,18.47,0.0,0.0
PHE,-60,-30,31,487,0.06365503,-179.33,-89.55,0.0,0.0,7.89,8.06,0.0,0.0
PHE,-60,-30,61,487,0.12525667,-79.41,77.3,0.0,0.0,7.05,20.71,0.0,0.0
PHE,-60,-30,8,487,0.0164271,-74.39,136.6,0.0,0.0,8.19,28.44,0.0,0.0
PHE,-60,-30,155,487,0.31827515,-70.27,-54.91,0.0,0.0,7.11,20.42,0.0,0.0
PHE,-60,0,6,25,0.24,60.33,84.72,0.0,0.0,10.25,7.72,0.0,0.0
PHE,-60,0,2,25,0.08,59.58,-86.39,0.0,0.0,5.11,0.3,0.0,0.0
PHE,-60,0,8,25,0.32,-69.62,86.75,0.0,0.0,5.35,8.32,0.0,0.0
PHE,-60,0,7,25,0.28,-71.14,-72.15,0.0,0.0,6.22,20.32,0.0,0.0
PHE,-60,30,4,8,0.5,-179.1,70.23,0.0,0.0,4.23,6.97,0.0,0.0
PHE,-60,30,2,8,0.25,-94.45,94.18,0.0,0.0,1.97,0.52,0.0,0.0
PHE,-60,120,3,73,0.04109589,59.11,70.47,0.0,0.0,7.03,23.57,0.0,0.0
PHE,-60,120,43,73,0.5890411,179.93,73.52,0.0,0.0,7.12,7.87,0.0,0.0
PHE,-60,120,3,73,0.04109589,-167.36,-93.58,0.0,0.0,9.21,3.69,0.0,0.0
PHE,-60,120,3,73,0.04109589,-64.76,85.1,0.0,0.0,6.34,32.69,0.0,0.0
PHE,-60,120,3,73,0.04109589,-71.41,-173.34,0.0,0.0,2.22,10.73,0.0,0.0
PHE,-60,120,17,73,0.23287671,-69.56,-57.11,0.0,0.0,11.73,14.64,0.0,0.0
PHE,-60,150,3,77,0.03896104,57.06,71.55,0.0,0.0,6.36,3.55,0.0,0.0
PHE,-60,150,2,77,0.02597403,70.11,-54.41,0.0,0.0,2.21,31.97,0.0,0.0
PHE,-60,150,21,77,0.27272727,-177.14,72.93,0.0,0.0,6.42,7.59,0.0,0.0
PHE,-60,150,4,77,0.05194805,-167.87,-88.68,0.0,0.0,9.3,8.8,0.0,0.0
PHE,-60,150,20,77,0.25974026,-74.15,83.99,0.0,0.0,5.99,21.27,0.0,0.0
PHE,-60,150,2,77,0.02597403,-41.88,-178.29,0.0,0.0,29.41,53.42,0.0,0.0
PHE,-60,150,25,77,0.32467532,-67.53,-63.99,0.0,0.0,5.35,14.7,0.0,0.0
PHE,-30,-60,9,18,0.5,174.83,78.59,0.0,0.0,5.71,7.81,0.0,0.0
PHE,-30,-60,4,18,0.22222222,-167.25,-80.46,0.0,0.0,3.8,5.45,0.0,0.0
PHE,-30,-60,3,18,0.16666667,-63.01,-79.15,0.0,0.0,4.89,25.3,0.0,0.0
PHE,-30,150,2,2,1.0,-69.82,-81.71,0.0,0.0,0.44,0.42,0.0,0.0
PHE,30,-60,2,3,0.66666667,-73.65,-29.31,0.0,0.0,0.0,0.0,0.0,0.0
PHE,30,0,2,4,0.5,-68.29,172.68,0.0,0.0,7.62,4.17,0.0,0.0
PHE,60,-120,2,3,0.66666667,-62.88,-76.65,0.0,0.0,6.81,9.16,0.0,0.0
PHE,60,0,2,4,0.5,-91.98,65.97,0.0,0.0,0.78,0.01,0.0,0.0
PHE,60,0,2,4,0.5,-48.04,-55.81,0.0,0.0,2.0,3.75,0.0,0.0
PHE,60,30,8,26,0.30769231,-65.5,87.92,0.0,0.0,10.85,11.19,0.0,0.0
PHE,60,30,18,26,0.69230769,-56.1,-78.9,0.0,0.0,8.53,9.97,0.0,0.0
PHE,60,60,3,14,0.21428571,-64.81,83.17,0.0,0.0,16.78,12.0,0.0,0.0
PHE,60,60,11,14,0.78571429,-55.92,-75.4,0.0,0.0,7.63,6.43,0.0,0.0
PHE,90,-60,3,5,0.6,-60.53,-69.0,0.0,0.0,3.37,6.65,0.0,0.0
PHE,90,0,5,5,1.0,-56.54,-57.94,0.0,0.0,11.71,21.65,0.0,0.0
PRO,-180,-90,2,2,1.0,-24.15,40.56,0.0,0.0,4.35,2.51,0.0,0.0
PRO,-120,0,3,3,1.0,33.74,-30.13,0.0,0.0,2.23,0.5,0.0,0.0
PRO,-120,120,3,5,0.6,28.39,-30.77,0.0,0.0,1.29,7.76,0.0,0.0
PRO,-120,120,2,5,0.4,-16.9,32.51,0.0,0.0,5.24,1.77,0.0,0.0
PRO,-120,150,4,5,0.8,22.1,-26.19,0.0,0.0,7.15,9.89,0.0,0.0
PRO,-90,-180,58,66,0.87878788,32.11,-35.35,0.0,0.0,3.7,5.24,0.0,0.0
PRO,-90,-180,3,66,0.04545455,-2.35,20.04,0.0,0.0,1.72,1.38,0.0,0.0
PRO,-90,-180,2,66,0.03030303,-63.15,-178.74,0.0,0.0,6.46,3.98,0.0,0.0
PRO,-90,-150,5,7,0.71428571,34.51,-33.09,0.0,0.0,4.37,6.18,0.0,0.0
PRO,-90,-120,2,2,1.0,-28.51,47.77,0.0,0.0,0.0,0.0,0.0,0.0
PRO,-90,-90,2,2,1.0,31.99,-26.56,0.0,0.0,6.11,16.62,0.0,0.0
PRO,-90,-60,2,3,0.66666667,15.27,-23.96,0.0,0.0,13.92,4.86,0.0,0.0
PRO,-90,-30,3,36,0.08333333,6.08,13.43,0.0,0.0,2.88,1.36,0.0,0.0
PRO,-90,-30,27,36,0.75,28.21,-35.07,0.0,0.0,5.71,8.13,0.0,0.0
PRO,-90,-30,6,36,0.16666667,-18.2,34.11,0.0,0.0,8.06,6.57,0.0,0.0
PRO,-90,0,83,91,0.91208791,34.14,-35.99,0.0,0.0,3.6,4.65,0.0,0.0
PRO,-90,0,5,91,0.05494505,-11.59,29.58,0.0,0.0,8.79,5.3,0.0,0.0
PRO,-90,30,13,15,0.86666667,35.01,-38.73,0.0,0.0,3.45,3.87,0.0,0.0
PRO,-90,30,2,15,0.13333333,-7.12,23.03,0.0,0.0,2.7,0.98,0.0,0.0
PRO,-90,60,3,25,0.12,42.17,86.32,0.0,0.0,15.64,33.03,0.0,0.0
PRO,-90,60,20,25,0.8,30.7,-34.27,0.0,0.0,2.28,5.55,0.0,0.0
PRO,-90,60,2,25,0.08,-3.35,23.59,0.0,0.0,0.01,0.01,0.0,0.0
PRO,-90,90,10,13,0.76923077,30.63,-34.82,0.0,0.0,4.19,4.93,0.0,0.0
PRO,-90,90,2,13,0.15384615,-12.33,30.21,0.0,0.0,5.9,5.99,0.0,0.0
PRO,-90,120,3,36,0.08333333,3.63,16.26,0.0,0.0,0.86,0.71,0.0,0.0
PRO,-90,120,25,36,0.69444444,31.6,-36.06,0.0,0.0,2.77,5.58,0.0,0.0
PRO,-90,120,8,36,0.22222222,-12.45,29.51,0.0,0.0,4.93,6.34,0.0,0.0
PRO,-90,150,11,175,0.06285714,8.39,8.89,0.0,0.0,2.8,3.41,0.0,0.0
PRO,-90,150,142,175,0.81142857,31.42,-34.74,0.0,0.0,2.85,4.96,0.0,0.0
PRO,-90,150,21,175,0.12,-13.91,31.32,0.0,0.0,6.23,6.19,0.0,0.0
PRO,-60,-180,2,85,0.02352941,9.0,6.47,0.0,0.0,4.2,6.06,0.0,0.0
PRO,-60,-180,52,85,0.61176471,27.76,-34.78,0.0,0.0,3.45,3.62,0.0,0.0
PRO,-60,-180,30,85,0.35294118,-23.26,36.0,0.0,0.0,4.95,5.36,0.0,0.0
PRO,-60,-150,2,3,0.66666667,-32.67,38.46,0.0,0.0,0.51,4.76,0.0,0.0
PRO,-60,-120,2,3,0.66666667,34.59,-44.76,0.0,0.0,0.48,0.07,0.0,0.0
PRO,-60,-60,14,96,0.14583333,22.52,-36.15,0.0,0.0,7.13,6.82,0.0,0.0
PRO,-60,-60,82,96,0.85416667,-28.47,37.88,0.0,0.0,3.95,4.82,0.0,0.0
PRO,-60,-30,2,740,0.0027027,33.36,48.71,0.0,0.0,32.29,34.47,0.0,0.0
PRO,-60,-30,244,740,0.32972973,23.25,-34.54,0.0,0.0,4.71,4.36,0.0,0.0
PRO,-60,-30,3,740,0.00405405,-168.12,-46.95,0.0,0.0,5.99,23.04,0.0,0.0
PRO,-60,-30,483,740,0.6527027,-26.51,36.81,0.0,0.0,4.21,4.42,0.0,0.0
PRO,-60,-30,2,740,0.0027027,-64.16,174.86,0.0,0.0,0.0,0.0,0.0,0.0
PRO,-60,-30,3,740,0.00405405,-1.65,-5.17,0.0,0.0,2.66,4.13,0.0,0.0
PRO,-60,0,82,119,0.68907563,27.64,-36.33,0.0,0.0,4.16,4.69,0.0,0.0
PRO,-60,0,36,119,0.30252101,-22.97,37.29,0.0,0.0,5.83,5.61,0.0,0.0
PRO,-60,30,2,7,0.28571429,27.98,-37.34,0.0,0.0,0.19,4.23,0.0,0.0
PRO,-60,30,5,7,0.71428571,-20.32,35.89,0.0,0.0,5.04,5.36,0.0,0.0
PRO,-60,60,5,9,0.55555556,28.93,-36.82,0.0,0.0,2.38,2.42,0.0,0.0
PRO,-60,60,4,9,0.44444444,-20.29,34.15,0.0,0.0,5.52,4.34,0.0,0.0
PRO,-60,90,6,14,0.42857143,25.62,-33.23,0.0,0.0,1.16,1.67,0.0,0.0
PRO,-60,90,5,14,0.35714286,-23.1,33.29,0.0,0.0,5.32,6.79,0.0,0.0
PRO,-60,120,67,223,0.30044843,21.87,-33.05,0.0,0.0,4.98,5.11,0.0,0.0
PRO,-60,120,153,223,0.68609865,-26.09,36.66,0.0,0.0,4.34,4.55,0.0,0.0
PRO,-60,150,3,967,0.00310238,1.99,13.25,0.0,0.0,1.45,6.27,0.0,0.0
PRO,-60,150,370,967,0.38262668,25.79,-35.12,0.0,0.0,4.63,4.87,0.0,0.0
PRO,-60,150,5,967,0.00517063,-171.35,177.15,0.0,0.0,11.85,10.23,0.0,0.0
PRO,-60,150,2,967,0.00206825,-174.44,-49.88,0.0,0.0,10.3,12.12,0.0,0.0
PRO,-60,150,579,967,0.59875905,-23.99,35.31,0.0,0.0,4.84,4.7,0.0,0.0
PRO,-60,150,3,967,0.00310238,-62.93,172.26,0.0,0.0,6.39,12.26,0.0,0.0
PRO,-60,150,3,967,0.00310238,-68.71,-75.45,0.0,0.0,8.6,7.26,0.0,0.0
PRO,-30,-120,2,2,1.0,-15.99,21.74,0.0,0.0,14.58,4.71,0.0,0.0
PRO,-30,-60,2,23,0.08695652,24.19,-43.01,0.0,0.0,0.39,3.41,0.0,0.0
PRO,-30,-60,21,23,0.91304348,-33.62,38.8,0.0,0.0,2.71,7.14,0.0,0.0
PRO,-30,-30,2,23,0.08695652,26.57,-43.08,0.0,0.0,0.67,0.21,0.0,0.0
PRO,-30,-30,19,23,0.82608696,-32.67,37.39,0.0,0.0,2.27,6.05,0.0,0.0
PRO,-30,-30,2,23,0.08695652,-3.49,-17.44,0.0,0.0,2.89,3.49,0.0,0.0
PRO,-30,90,3,3,1.0,-31.61,36.49,0.0,0.0,2.64,3.79,0.0,0.0
PRO,-30,120,2,15,0.13333333,28.74,-32.18,0.0,0.0,0.0,0.0,0.0,0.0
PRO,-30,120,13,15,0.86666667,-33.45,41.61,0.0,0.0,1.59,3.98,0.0,0.0
PRO,-30,150,12,12,1.0,-33.31,38.14,0.0,0.0,2.76,5.08,0.0,0.0
PRO,0,60,2,2,1.0,-27.16,36.56,0.0,0.0,16.06,4.04,0.0,0.0
PRO,30,-30,3,4,0.75,-25.73,31.27,0.0,0.0,2.58,4.44,0.0,0.0
PRO,120,-60,2,2,1.0,36.05,-31.87,0.0,0.0,1.94,4.43,0.0,0.0
PRO,120,120,3,3,1.0,29.21,-32.43,0.0,0.0,6.81,5.36,0.0,0.0
TRP,-180,-180,2,2,1.0,56.4,-78.94,0.0,0.0,7.85,19.86,0.0,0.0
TRP,-180,150,2,3,0.66666667,-159.57,-96.8,0.0,0.0,0.0,0.0,0.0,0.0
TRP,-150,-180,5,11,0.45454545,64.56,88.1,0.0,0.0,2.34,5.27,0.0,0.0
TRP,-150,-180,6,11,0.54545455,58.07,-88.19,0.0,0.0,5.37,7.05,0.0,0.0
TRP,-150,90,2,4,0.5,-63.69,179.44,0.0,0.0,0.57,9.0,0.0,0.0
TRP,-150,120,4,6,0.66666667,170.91,-94.37,0.0,0.0,8.55,6.51,0.0,0.0
TRP,-150,150,4,28,0.14285714,62.81,87.48,0.0,0.0,5.06,6.02,0.0,0.0
TRP,-150,150,9,28,0.32142857,55.12,-87.56,0.0,0.0,7.54,6.31,0.0,0.0
TRP,-150,150,8,28,0.28571429,175.16,86.28,0.0,0.0,3.33,2.25,0.0,0.0
TRP,-150,150,3,28,0.10714286,-161.85,-101.72,0.0,0.0,12.23,36.53,0.0,0.0
TRP,-150,150,2,28,0.07142857,-76.38,79.02,0.0,0.0,8.96,1.6,0.0,0.0
TRP,-150,150,2,28,0.07142857,-61.93,-91.12,0.0,0.0,11.29,2.61,0.0,0.0
TRP,-120,-180,6,7,0.85714286,-62.46,75.64,0.0,0.0,6.34,17.06,0.0,0.0
TRP,-120,-30,3,12,0.25,59.57,-90.26,0.0,0.0,1.33,2.12,0.0,0.0
TRP,-120,-30,3,12,0.25,135.09,-79.54,0.0,0.0,4.33,6.46,0.0,0.0
TRP,-120,-30,4,12,0.33333333,-54.44,104.2,0.0,0.0,5.72,4.86,0.0,0.0
TRP,-120,-30,2,12,0.16666667,-65.17,-42.75,0.0,0.0,0.45,34.34,0.0,0.0
TRP,-120,0,2,8,0.25,-67.99,103.17,0.0,0.0,0.2,4.07,0.0,0.0
TRP,-120,0,5,8,0.625,-55.44,-68.0,0.0,0.0,5.1,27.22,0.0,0.0
TRP,-120,90,2,2,1.0,-166.38,-62.15,0.0,0.0,7.76,28.12,0.0,0.0
TRP,-120,120,4,28,0.14285714,177.65,53.46,0.0,0.0,5.22,30.71,0.0,0.0
TRP,-120,120,3,28,0.10714286,-178.27,-92.11,0.0,0.0,5.67,10.05,0.0,0.0
TRP,-120,120,14,28,0.5,-72.18,89.63,0.0,0.0,6.11,11.19,0.0,0.0
TRP,-120,120,5,28,0.17857143,-67.71,-91.97,0.0,0.0,7.71,7.02,0.0,0.0
TRP,-120,150,2,42,0.04761905,55.64,-87.09,0.0,0.0,8.63,2.04,0.0,0.0
TRP,-120,150,29,42,0.69047619,-66.38,82.21,0.0,0.0,6.66,12.92,0.0,0.0
TRP,-120,150,8,42,0.19047619,-63.95,-84.18,0.0,0.0,4.38,10.8,0.0,0.0
TRP,-90,-180,2,7,0.28571429,50.61,88.31,0.0,0.0,1.16,4.25,0.0,0.0
TRP,-90,-180,5,7,0.71428571,-60.12,75.69,0.0,0.0,5.2,18.58,0.0,0.0
TRP,-90,-60,4,6,0.66666667,-176.23,19.81,0.0,0.0,12.55,20.18,0.0,0.0
TRP,-90,-60,2,6,0.33333333,-176.38,-81.03,0.0,0.0,4.58,17.72,0.0,0.0
TRP,-90,-30,2,32,0.0625,179.1,76.91,0.0,0.0,4.62,14.0,0.0,0.0
TRP,-90,-30,3,32,0.09375,165.42,-116.65,0.0,0.0,0.53,1.77,0.0,0.0
TRP,-90,-30,23,32,0.71875,-70.81,95.99,0.0,0.0,6.26,19.48,0.0,0.0
TRP,-90,-30,3,32,0.09375,-88.68,-84.45,0.0,0.0,12.73,7.85,0.0,0.0
TRP,-90,0,4,32,0.125,52.94,85.03,0.0,0.0,11.76,6.3,0.0,0.0
TRP,-90,0,5,32,0.15625,51.24,-91.55,0.0,0.0,4.54,8.6,0.0,0.0
TRP,-90,0,16,32,0.5,-66.47,99.31,0.0,0.0,8.75,8.9,0.0,0.0
TRP,-90,0,6,32,0.1875,-68.33,-25.25,0.0,0.0,3.63,24.05,0.0,0.0
TRP,-90,30,5,9,0.55555556,-63.7,102.62,0.0,0.0,4.69,17.39,0.0,0.0
TRP,-90,30,3,9,0.33333333,-65.98,-21.93,0.0,0.0,7.84,7.3,0.0,0.0
TRP,-90,90,5,10,0.5,-174.65,-84.16,0.0,0.0,6.93,22.35,0.0,0.0
TRP,-90,90,3,10,0.3,-62.52,91.9,0.0,0.0,4.98,6.28,0.0,0.0
TRP,-90,120,2,25,0.08,-176.81,47.26,0.0,0.0,2.45,34.76,0.0,0.0
TRP,-90,120,7,25,0.28,-173.37,-83.64,0.0,0.0,6.79,29.64,0.0,0.0
TRP,-90,120,15,25,0.6,-71.47,93.33,0.0,0.0,8.86,10.29,0.0,0.0
TRP,-90,150,4,41,0.09756098,55.66,83.92,0.0,0.0,12.43,5.3,0.0,0.0
TRP,-90,150,3,41,0.07317073,-179.62,73.44,0.0,0.0,6.55,7.33,0.0,0.0
TRP,-90,150,28,41,0.68292683,-66.11,90.85,0.0,0.0,6.2,11.81,0.0,0.0
TRP,-90,150,4,41,0.09756098,-79.31,-78.19,0.0,0.0,6.86,17.93,0.0,0.0
TRP,-60,-60,48,105,0.45714286,179.84,82.84,0.0,0.0,6.99,6.37,0.0,0.0
TRP,-60,-60,6,105,0.05714286,-179.27,-129.8,0.0,0.0,4.17,8.43,0.0,0.0
TRP,-60,-60,26,105,0.24761905,-178.21,-93.99,0.0,0.0,8.3,14.45,0.0,0.0
TRP,-60,-60,11,105,0.1047619,-85.08,108.88,0.0,0.0,8.62,4.82,0.0,0.0
TRP,-60,-60,4,105,0.03809524,-59.34,126.45,0.0,0.0,8.22,0.82,0.0,0.0
TRP,-60,-60,10,105,0.0952381,-67.06,-11.3,0.0,0.0,8.91,5.56,0.0,0.0
TRP,-60,-30,5,205,0.02439024,68.95,75.66,0.0,0.0,16.61,1.93,0.0,0.0
TRP,-60,-30,30,205,0.14634146,63.73,-93.89,0.0,0.0,7.01,6.29,0.0,0.0
TRP,-60,-30,46,205,0.22439024,177.35,82.56,0.0,0.0,6.26,6.97,0.0,0.0
TRP,-60,-30,7,205,0.03414634,176.43,-127.63,0.0,0.0,5.95,1.13,0.0,0.0
TRP,-60,-30,31,205,0.15121951,-179.69,-96.23,0.0,0.0,7.68,11.64,0.0,0.0
TRP,-60,-30,56,205,0.27317073,-75.4,101.52,0.0,0.0,7.16,13.72,0.0,0.0
TRP,-60,-30,9,205,0.04390244,-63.06,128.33,0.0,0.0,9.04,3.29,0.0,0.0
TRP,-60,-30,21,205,0.10243902,-67.67,-20.43,0.0,0.0,9.13,12.65,0.0,0.0
TRP,-60,0,4,12,0.33333333,56.77,-88.15,0.0,0.0,11.89,6.55,0.0,0.0
TRP,-60,0,4,12,0.33333333,-70.75,92.57,0.0,0.0,3.46,17.42,0.0,0.0
TRP,-60,0,3,12,0.25,-70.63,-50.9,0.0,0.0,1.9,21.17,0.0,0.0
TRP,-60,120,9,19,0.47368421,-175.17,80.3,0.0,0.0,3.47,9.03,0.0,0.0
TRP,-60,120,2,19,0.10526316,161.05,-126.75,0.0,0.0,15.63,1.02,0.0,0.0
TRP,-60,120,3,19,0.15789474,-170.16,-87.52,0.0,0.0,6.29,4.55,0.0,0.0
TRP,-60,120,3,19,0.15789474,-71.69,99.42,0.0,0.0,9.77,2.24,0.0,0.0
TRP,-60,120,2,19,0.10526316,-79.36,127.12,0.0,0.0,6.65,6.52,0.0,0.0
TRP,-60,150,7,34,0.20588235,178.19,83.31,0.0,0.0,9.09,9.86,0.0,0.0
TRP,-60,150,9,34,0.26470588,-166.96,-99.63,0.0,0.0,7.69,9.11,0.0,0.0
TRP,-60,150,16,34,0.47058824,-66.15,91.92,0.0,0.0,7.79,21.74,0.0,0.0
TRP,-60,150,2,34,0.05882353,-58.79,-23.14,0.0,0.0,12.31,11.04,0.0,0.0
TRP,-30,-60,2,4,0.5,47.54,-48.67,0.0,0.0,24.38,27.83,0.0,0.0
TRP,-30,-60,2,4,0.5,-171.67,72.77,0.0,0.0,11.72,11.97,0.0,0.0
TRP,60,30,2,2,1.0,-56.47,109.78,0.0,0.0,5.46,7.16,0.0,0.0
TYR,-180,-180,2,3,0.66666667,38.65,71.09,0.0,0.0,10.6,5.5,0.0,0.0
TYR,-180,-30,2,2,1.0,-59.12,-46.63,0.0,0.0,0.0,0.0,0.0,0.0
TYR,-180,120,2,2,1.0,-171.44,70.18,0.0,0.0,0.0,0.0,0.0,0.0
TYR,-180,150,6,13,0.46153846,65.6,90.39,0.0,0.0,9.77,4.97,0.0,0.0
TYR,-180,150,5,13,0.38461538,60.63,-88.12,0.0,0.0,9.01,5.68,0.0,0.0
TYR,-150,-180,20,36,0.55555556,63.23,86.31,0.0,0.0,8.55,10.69,0.0,0.0
TYR,-150,-180,13,36,0.36111111,66.51,-80.22,0.0,0.0,9.3,8.31,0.0,0.0
TYR,-150,-60,2,2,1.0,-179.6,76.87,0.0,0.0,4.07,7.28,0.0,0.0
TYR,-150,-30,3,5,0.6,53.8,84.49,0.0,0.0,1.71,0.9,0.0,0.0
TYR,-150,-30,2,5,0.4,60.69,-95.99,0.0,0.0,0.25,10.42,0.0,0.0
TYR,-150,90,2,3,0.66666667,-172.64,103.31,0.0,0.0,4.19,13.39,0.0,0.0
TYR,-150,120,2,31,0.06451613,71.29,98.03,0.0,0.0,4.15,0.87,0.0,0.0
TYR,-150,120,20,31,0.64516129,175.92,70.25,0.0,0.0,7.16,12.32,0.0,0.0
TYR,-150,120,3,31,0.09677419,-175.01,-87.67,0.0,0.0,12.22,13.82,0.0,0.0
TYR,-150,120,5,31,0.16129032,-63.66,-89.88,0.0,0.0,3.6,3.85,0.0,0.0
TYR,-150,150,42,113,0.37168142,65.91,86.52,0.0,0.0,5.3,6.98,0.0,0.0
TYR,-150,150,21,113,0.18584071,66.53,-83.03,0.0,0.0,5.97,6.14,0.0,0.0
TYR,-150,150,11,113,0.09734513,-166.42,77.03,0.0,0.0,11.28,7.91,0.0,0.0
TYR,-150,150,3,113,0.02654867,-176.64,-88.81,0.0,0.0,10.62,1.95,0.0,0.0
TYR,-150,150,17,113,0.15044248,-60.38,87.29,0.0,0.0,6.97,7.29,0.0,0.0
TYR,-150,150,18,113,0.15929204,-59.06,-77.18,0.0,0.0,8.47,7.79,0.0,0.0
TYR,-120,-180,6,16,0.375,-64.45,75.71,0.0,0.0,5.19,7.13,0.0,0.0
TYR,-120,-180,7,16,0.4375,-57.08,-76.43,0.0,0.0,4.92,7.01,0.0,0.0
TYR,-120,-150,2,3,0.66666667,-106.62,70.31,0.0,0.0,0.0,0.0,0.0,0.0
TYR,-120,-60,2,3,0.66666667,-66.18,-64.17,0.0,0.0,0.02,0.01,0.0,0.0
TYR,-120,-30,4,19,0.21052632,-47.86,94.27,0.0,0.0,3.31,8.45,0.0,0.0
TYR,-120,-30,13,19,0.68421053,-58.39,-75.45,0.0,0.0,5.26,9.94,0.0,0.0
TYR,-120,0,4,57,0.07017544,52.23,83.69,0.0,0.0,5.36,5.14,0.0,0.0
TYR,-120,0,12,57,0.21052632,-61.47,95.57,0.0,0.0,5.72,7.86,0.0,0.0
TYR,-120,0,40,57,0.70175439,-61.72,-73.41,0.0,0.0,7.11,10.58,0.0,0.0
TYR,-120,30,2,39,0.05128205,58.97,96.92,0.0,0.0,4.04,13.78,0.0,0.0
TYR,-120,30,10,39,0.25641026,-56.47,86.51,0.0,0.0,5.09,5.84,0.0,0.0
TYR,-120,30,23,39,0.58974359,-58.87,-74.07,0.0,0.0,7.41,7.57,0.0,0.0
TYR,-120,60,4,22,0.18181818,-55.15,88.29,0.0,0.0,3.06,8.85,0.0,0.0
TYR,-120,60,18,22,0.81818182,-52.44,-71.47,0.0,0.0,6.24,10.97,0.0,0.0
TYR,-120,90,5,19,0.26315789,-167.85,56.1,0.0,0.0,6.84,27.79,0.0,0.0
TYR,-120,90,3,19,0.15789474,-66.28,76.92,0.0,0.0,7.71,5.28,0.0,0.0
TYR,-120,90,11,19,0.57894737,-52.36,-68.19,0.0,0.0,6.88,9.83,0.0,0.0
TYR,-120,120,31,100,0.31,177.37,71.18,0.0,0.0,7.37,12.01,0.0,0.0
TYR,-120,120,5,100,0.05,173.8,-84.38,0.0,0.0,9.5,13.73,0.0,0.0
TYR,-120,120,29,100,0.29,-66.35,79.31,0.0,0.0,7.49,7.15,0.0,0.0
TYR,-120,120,33,100,0.33,-61.43,-79.57,0.0,0.0,4.67,12.75,0.0,0.0
TYR,-120,150,8,173,0.04624277,60.44,81.57,0.0,0.0,2.59,6.28,0.0,0.0
TYR,-120,150,7,173,0.04046243,61.12,-84.39,0.0,0.0,6.13,6.11,0.0,0.0
TYR,-120,150,7,173,0.04046243,176.23,79.65,0.0,0.0,3.13,9.72,0.0,0.0
TYR,-120,150,65,173,0.37572254,-65.88,83.04,0.0,0.0,7.5,10.41,0.0,0.0
TYR,-120,150,3,173,0.01734104,-63.42,168.25,0.0,0.0,1.11,24.27,0.0,0.0
TYR,-120,150,82,173,0.47398844,-62.07,-83.24,0.0,0.0,5.47,9.03,0.0,0.0
TYR,-90,-180,3,16,0.1875,-176.68,71.94,0.0,0.0,6.07,18.72,0.0,0.0
TYR,-90,-180,9,16,0.5625,-58.31,-79.95,0.0,0.0,10.21,7.51,0.0,0.0
TYR,-90,-150,2,2,1.0,-65.81,-86.08,0.0,0.0,1.83,8.66,0.0,0.0
TYR,-90,-60,7,17,0.41176471,172.28,64.9,0.0,0.0,8.43,8.61,0.0,0.0
TYR,-90,-60,2,17,0.11764706,-173.22,-92.06,0.0,0.0,1.84,9.29,0.0,0.0
TYR,-90,-60,4,17,0.23529412,-79.87,85.83,0.0,0.0,5.09,4.67,0.0,0.0
TYR,-90,-60,3,17,0.17647059,-75.01,-43.01,0.0,0.0,4.74,25.98,0.0,0.0
TYR,-90,-30,3,91,0.03296703,65.64,76.74,0.0,0.0,4.64,4.46,0.0,0.0
TYR,-90,-30,2,91,0.02197802,49.15,-97.16,0.0,0.0,9.83,7.27,0.0,0.0
TYR,-90,-30,9,91,0.0989011,-177.29,80.66,0.0,0.0,9.89,5.99,0.0,0.0
TYR,-90,-30,5,91,0.05494505,-174.4,-85.9,0.0,0.0,6.32,6.0,0.0,0.0
TYR,-90,-30,17,91,0.18681319,-70.87,83.09,0.0,0.0,8.36,9.22,0.0,0.0
TYR,-90,-30,2,91,0.02197802,-50.63,145.07,0.0,0.0,0.0,0.01,0.0,0.0
TYR,-90,-30,53,91,0.58241758,-65.33,-66.79,0.0,0.0,7.53,14.36,0.0,0.0
