AA	PHI	PSI	_COUNT	COUNT	PROB	B_CHI1	B_CHI2	B_CHI3	B_CHI4	B_CHI1Sig	B_CHI2Sig	B_CHI3Sig	B_CHI4Sig
ARG	-60	-60	10	457	0.02188183807439825	-75.5831679349042	171.15840883250573	72.92450308211521	79.24107674549536	7.5179427385954325	9.416896411852834	13.590520596018814	5.793380698066601
ARG	-60	-60	23	457	0.05032822757111598	-66.74254838674192	-175.11491656112725	64.2547551885919	-164.26957006931275	9.180045158708761	10.196525708696152	10.2937065215403	12.42727642840772
ARG	-60	-60	18	457	0.03938730853391685	-73.42335708607379	-167.03730929454002	-165.3779869691146	89.77367471843228	8.459213359928443	13.963801598592925	12.377657435382664	7.565474296591032
ARG	-60	-60	31	457	0.06783369803063458	-66.6470291990309	179.77218799036882	179.98473366280302	178.08389760752019	5.865952321507889	11.688319945128258	10.56004159807572	12.009146470522081
ARG	-60	-60	17	457	0.037199124726477024	-74.2655065064069	-178.48721830356888	174.75232188249637	-82.37991657945389	6.542474758645177	9.552877295899151	13.884853655008966	9.809442408257583
ARG	-60	-60	7	457	0.015317286652078774	-81.13895689903062	-166.68671752722938	-95.15093697579736	110.13231425042981	1.9023997667932604	3.426630224343787	8.227705042585637	6.803275116482334
ARG	-60	-60	11	457	0.024070021881838075	-81.35255738848312	-173.19498677263354	-89.89533915168884	172.55340315805293	13.134147952056132	14.797342455739896	12.023249496639313	27.063286264304875
ARG	-60	-60	25	457	0.05470459518599562	-78.78532360992152	-167.92376662797074	-61.39725436769837	-85.6874636065814	12.984188581401957	6.4083092989408525	11.919706336078967	10.371469114488471
ARG	-60	-60	9	457	0.019693654266958426	-76.24026726018378	-68.8859601746216	171.8076100612007	-170.48826136187182	15.005704998978462	10.834568808516467	10.635165989288081	4.978059851121412
ARG	-60	-60	30	457	0.06564551422319474	-6.458619111717095	-5.2535015452290885	-5.1458581809405635	-4.6975709579358025	18.49624719066556	17.000994939152946	17.485103494926015	20.106401105163272
ARG	-60	-30	7	1110	0.006306306306306306	66.7186395384625	179.10957689106147	60.72323810353985	-176.8856620699064	9.097192164885431	9.422394046739958	10.10092598445268	9.734828475779622
ARG	-60	-30	14	1110	0.012612612612612612	76.60383215702248	-177.85819511595275	-175.75600170042247	88.29804944648386	9.377466088260505	4.5413280572230885	6.030125465957521	8.40719727619
ARG	-60	-30	14	1110	0.012612612612612612	59.45489399024834	-177.23275254806254	175.57128697826246	-179.69385025443503	7.02297743342882	3.8468319432164253	13.107901347334687	17.420566974594653
ARG	-60	-30	7	1110	0.006306306306306306	64.5056005907775	175.66431708483285	-175.9462324019602	-81.29608292910464	2.59550502050656	10.823418206725217	10.172420662338153	5.920587775213506
ARG	-60	-30	10	1110	0.009009009009009009	56.494955647998474	177.48144023556344	-56.33643684064058	169.77748319852296	12.665395835959668	8.939288148719047	7.93033314519397	14.181364876278748
ARG	-60	-30	8	1110	0.007207207207207207	67.80898552909656	-176.94668862427324	-51.59525267678535	-77.20087433562674	5.3002429244216325	13.020441382377646	17.621161744262867	20.357781122047104
ARG	-60	-30	10	1110	0.009009009009009009	-174.26228900897027	65.29333991456795	68.32546469273869	83.78058968592332	8.410651454513593	8.511138456844895	21.50977848224213	6.2395802590963
ARG	-60	-30	12	1110	0.010810810810810811	-174.0379992356363	79.18360141358527	63.18242465831671	-176.29206033558697	19.95037757772843	21.67843350291695	10.197410542179151	15.5750612698094
ARG	-60	-30	14	1110	0.012612612612612612	-177.95507019168792	67.19840572109162	178.6802983316591	96.64699141528384	8.314249816921269	9.097965407389607	12.335404111287927	14.288183097483662
ARG	-60	-30	34	1110	0.03063063063063063	-178.4979055850817	60.58135388646489	175.9581888515808	177.5528025996761	4.592295058633074	6.277719774101326	8.401538317202744	11.725898027999797
ARG	-60	-30	10	1110	0.009009009009009009	179.11773029040236	67.56505844062325	-171.88725289212533	-85.0170150680641	8.449109769230532	6.792850039599607	6.241988272947014	18.024179204898857
ARG	-60	-30	46	1110	0.04144144144144144	-178.0042807748059	179.64475177885066	66.97467785218885	82.8479355452763	8.930785335888242	14.038142946345136	11.106182219064033	10.654237693141464
ARG	-60	-30	47	1110	0.04234234234234234	-174.5356069199714	-173.73869394476336	64.58505195494209	-161.0821623203835	12.020684397246075	15.093456860566551	10.66529945171416	17.92241413480043
ARG	-60	-30	22	1110	0.01981981981981982	-170.49395196390478	170.8552540774912	67.06099503732612	-102.79465103149616	10.04647202118953	21.480173317878737	16.069116922329382	10.684491556185687
ARG	-60	-30	29	1110	0.026126126126126126	-178.75880248626163	179.33208344479846	176.43672165754646	86.7770572852198	8.288557757048805	12.737844867837529	13.27755217502768	8.960090796527853
ARG	-60	-30	54	1110	0.04864864864864865	-175.879481270617	175.36087472275705	176.74613872264771	-178.98720443384366	7.880645407951093	9.575236125973646	10.682365706015691	13.200318238264648
