AA,PHI,PSI,_Count,Count,Prob,B_CHI1,B_CHI2,B_CHI3,B_CHI4,B_CHI1Sig,B_CHI2Sig,B_CHI3Sig,B_CHI4Sig
PHE,-90,30,5,11,0.45454545,-60.95,-73.96,0.0,0.0,4.35,7.24,0.0,0.0
PHE,-90,60,3,13,0.23076923,-68.43,86.63,0.0,0.0,3.88,9.88,0.0,0.0
PHE,-90,60,8,13,0.61538462,-64.09,-75.78,0.0,0.0,4.16,7.69,0.0,0.0
PHE,-90,90,2,13,0.15384615,-170.6,36.83,0.0,0.0,0.44,15.42,0.0,0.0
PHE,-90,90,3,13,0.23076923,-67.03,83.79,0.0,0.0,2.69,8.04,0.0,0.0
PHE,-90,90,6,13,0.46153846,-67.08,-77.69,0.0,0.0,7.98,8.04,0.0,0.0
PHE,-90,120,42,145,0.28965517,-177.96,73.41,0.0,0.0,8.05,7.83,0.0,0.0
PHE,-90,120,10,145,0.06896552,-170.06,-82.45,0.0,0.0,2.93,6.36,0.0,0.0
PHE,-90,120,29,145,0.2,-71.47,83.16,0.0,0.0,6.58,16.56,0.0,0.0
PHE,-90,120,63,145,0.43448276,-68.4,-82.17,0.0,0.0,7.06,11.16,0.0,0.0
PHE,-90,150,12,133,0.09022556,-174.23,77.24,0.0,0.0,10.3,7.19,0.0,0.0
PHE,-90,150,3,133,0.02255639,-166.18,-83.47,0.0,0.0,4.23,14.06,0.0,0.0
PHE,-90,150,37,133,0.27819549,-74.01,77.51,0.0,0.0,8.19,14.23,0.0,0.0
PHE,-90,150,4,133,0.03007519,-73.76,134.28,0.0,0.0,3.67,7.07,0.0,0.0
PHE,-90,150,75,133,0.56390977,-69.69,-74.41,0.0,0.0,6.31,13.88,0.0,0.0
PHE,-60,-90,2,2,1.0,-153.87,84.85,0.0,0.0,22.16,18.06,0.0,0.0
PHE,-60,-60,227,325,0.69846154,178.02,72.58,0.0,0.0,6.23,9.14,0.0,0.0
PHE,-60,-60,47,325,0.14461538,-177.63,-85.87,0.0,0.0,6.91,8.51,0.0,0.0
PHE,-60,-60,15,325,0.04615385,-81.08,76.48,0.0,0.0,7.64,16.99,0.0,0.0
PHE,-60,-60,3,325,0.00923077,-61.32,154.76,0.0,0.0,4.98,4.44,0.0,0.0
PHE,-60,-60,32,325,0.09846154,-71.0,-50.02,0.0,0.0,6.82,19.55,0.0,0.0
PHE,-60,-30,15,480,0.03125,70.9,86.71,0.0,0.0,10.19,5.39,0.0,0.0
PHE,-60,-30,12,480,0.025,70.06,-82.45,0.0,0.0,8.18,8.55,0.0,0.0
PHE,-60,-30,206,480,0.42916667,-179.64,72.52,0.0,0.0,8.02,9.63,0.0,0.0
PHE,-60,-30,2,480,0.00416667,-162.7,-141.09,0.0,0.0,9.14,17.19,0.0,0.0
PHE,-60,-30,23,480,0.04791667,179.46,-87.06,0.0,0.0,7.82,10.26,0.0,0.0
PHE,-60,-30,56,480,0.11666667,-77.66,79.27,0.0,0.0,8.09,18.17,0.0,0.0
PHE,-60,-30,11,480,0.02291667,-66.83,144.51,0.0,0.0,5.62,10.03,0.0,0.0
PHE,-60,-30,155,480,0.32291667,-70.08,-56.49,0.0,0.0,6.91,21.16,0.0,0.0
PHE,-60,0,6,32,0.1875,69.28,88.62,0.0,0.0,14.75,7.68,0.0,0.0
PHE,-60,0,2,32,0.0625,-175.8,76.57,0.0,0.0,8.65,9.51,0.0,0.0
PHE,-60,0,10,32,0.3125,-73.51,80.41,0.0,0.0,7.85,8.15,0.0,0.0
PHE,-60,0,2,32,0.0625,-69.94,146.46,0.0,0.0,12.29,8.12,0.0,0.0
PHE,-60,0,11,32,0.34375,-72.77,-70.12,0.0,0.0,3.79,12.41,0.0,0.0
PHE,-60,30,8,11,0.72727273,-177.87,74.09,0.0,0.0,5.19,8.15,0.0,0.0
PHE,-60,30,2,11,0.18181818,-87.7,97.98,0.0,0.0,0.0,0.0,0.0,0.0
PHE,-60,90,3,6,0.5,-172.44,71.19,0.0,0.0,9.48,14.33,0.0,0.0
PHE,-60,90,3,6,0.5,-65.59,75.97,0.0,0.0,5.47,13.69,0.0,0.0
PHE,-60,120,32,60,0.53333333,179.31,75.56,0.0,0.0,5.0,6.63,0.0,0.0
PHE,-60,120,4,60,0.06666667,-158.89,-81.95,0.0,0.0,11.65,2.49,0.0,0.0
PHE,-60,120,2,60,0.03333333,-60.75,49.08,0.0,0.0,9.36,31.81,0.0,0.0
PHE,-60,120,21,60,0.35,-69.07,-57.17,0.0,0.0,5.36,16.47,0.0,0.0
PHE,-60,150,3,99,0.03030303,61.76,66.36,0.0,0.0,1.49,21.5,0.0,0.0
PHE,-60,150,3,99,0.03030303,68.25,-84.24,0.0,0.0,8.4,2.05,0.0,0.0
PHE,-60,150,29,99,0.29292929,-177.07,73.0,0.0,0.0,5.04,10.01,0.0,0.0
PHE,-60,150,4,99,0.04040404,-174.57,-99.79,0.0,0.0,4.86,9.7,0.0,0.0
PHE,-60,150,23,99,0.23232323,-79.61,72.36,0.0,0.0,5.39,19.35,0.0,0.0
PHE,-60,150,36,99,0.36363636,-69.6,-59.69,0.0,0.0,6.06,18.89,0.0,0.0
PHE,-30,-60,5,5,1.0,177.64,76.82,0.0,0.0,4.65,14.47,0.0,0.0
PHE,-30,150,2,2,1.0,176.97,81.27,0.0,0.0,1.33,23.75,0.0,0.0
PHE,30,-60,2,2,1.0,-175.23,62.19,0.0,0.0,3.27,12.11,0.0,0.0
PHE,30,0,4,4,1.0,-60.0,-92.04,0.0,0.0,0.2,4.04,0.0,0.0
PHE,60,-30,3,4,0.75,174.08,60.16,0.0,0.0,0.94,7.34,0.0,0.0
PHE,60,0,6,7,0.85714286,-51.76,-72.79,0.0,0.0,2.63,8.49,0.0,0.0
PHE,60,30,6,19,0.31578947,-71.59,77.6,0.0,0.0,8.84,14.38,0.0,0.0
PHE,60,30,11,19,0.57894737,-60.38,-78.2,0.0,0.0,6.46,7.99,0.0,0.0
PHE,60,60,2,13,0.15384615,-62.33,66.4,0.0,0.0,17.43,19.09,0.0,0.0
PHE,60,60,11,13,0.84615385,-59.68,-75.93,0.0,0.0,10.03,9.69,0.0,0.0
PHE,90,-60,2,2,1.0,170.13,61.18,0.0,0.0,10.73,22.04,0.0,0.0
PHE,90,-30,2,2,1.0,170.93,72.03,0.0,0.0,0.0,0.01,0.0,0.0
PHE,90,0,2,3,0.66666667,-59.49,-56.29,0.0,0.0,1.48,20.13,0.0,0.0
PHE,120,30,2,3,0.66666667,-84.17,74.57,0.0,0.0,14.36,6.97,0.0,0.0
PRO,-120,0,2,2,1.0,42.37,-38.01,0.0,0.0,0.69,4.11,0.0,0.0
PRO,-120,120,2,2,1.0,38.33,-34.39,0.0,0.0,5.03,7.72,0.0,0.0
PRO,-120,150,2,5,0.4,31.0,-31.55,0.0,0.0,5.54,6.36,0.0,0.0
PRO,-120,150,3,5,0.6,-14.25,25.54,0.0,0.0,8.87,9.35,0.0,0.0
PRO,-90,-180,2,73,0.02739726,4.88,15.23,0.0,0.0,1.63,3.74,0.0,0.0
PRO,-90,-180,70,73,0.95890411,32.78,-35.87,0.0,0.0,3.55,3.91,0.0,0.0
PRO,-90,-150,2,2,1.0,34.58,-30.81,0.0,0.0,0.04,0.0,0.0,0.0
PRO,-90,-30,2,31,0.06451613,11.02,9.35,0.0,0.0,7.36,4.93,0.0,0.0
PRO,-90,-30,25,31,0.80645161,31.08,-34.47,0.0,0.0,2.93,3.9,0.0,0.0
PRO,-90,-30,4,31,0.12903226,-15.39,36.88,0.0,0.0,4.76,3.23,0.0,0.0
PRO,-90,0,5,73,0.06849315,5.52,10.46,0.0,0.0,3.62,6.88,0.0,0.0
PRO,-90,0,58,73,0.79452055,34.34,-36.33,0.0,0.0,2.77,4.61,0.0,0.0
PRO,-90,0,10,73,0.1369863,-15.47,32.28,0.0,0.0,8.28,6.55,0.0,0.0
PRO,-90,30,17,18,0.94444444,33.96,-35.05,0.0,0.0,3.1,4.05,0.0,0.0
PRO,-90,60,25,29,0.86206897,32.77,-36.12,0.0,0.0,2.97,5.08,0.0,0.0
PRO,-90,60,4,29,0.13793103,-9.77,29.26,0.0,0.0,0.77,1.54,0.0,0.0
PRO,-90,90,2,12,0.16666667,11.17,4.97,0.0,0.0,2.12,2.19,0.0,0.0
PRO,-90,90,8,12,0.66666667,29.68,-31.86,0.0,0.0,3.99,6.74,0.0,0.0
PRO,-90,90,2,12,0.16666667,-13.57,31.55,0.0,0.0,10.99,3.61,0.0,0.0
PRO,-90,120,24,33,0.72727273,29.81,-32.24,0.0,0.0,6.21,7.92,0.0,0.0
PRO,-90,120,8,33,0.24242424,-15.2,32.91,0.0,0.0,10.31,8.94,0.0,0.0
PRO,-90,150,6,176,0.03409091,5.02,11.61,0.0,0.0,2.59,4.34,0.0,0.0
PRO,-90,150,158,176,0.89772727,31.43,-35.51,0.0,0.0,3.57,4.83,0.0,0.0
PRO,-90,150,12,176,0.06818182,-17.1,36.18,0.0,0.0,4.89,3.75,0.0,0.0
PRO,-60,-180,39,80,0.4875,27.96,-36.47,0.0,0.0,4.63,4.55,0.0,0.0
PRO,-60,-180,40,80,0.5,-22.21,34.45,0.0,0.0,5.28,4.21,0.0,0.0
PRO,-60,-150,4,5,0.8,-26.1,38.47,0.0,0.0,2.95,4.09,0.0,0.0
PRO,-60,-120,2,3,0.66666667,-26.59,39.98,0.0,0.0,1.72,1.36,0.0,0.0
PRO,-60,-60,16,110,0.14545455,20.99,-34.35,0.0,0.0,6.24,4.66,0.0,0.0
PRO,-60,-60,92,110,0.83636364,-29.82,38.82,0.0,0.0,2.95,3.92,0.0,0.0
PRO,-60,-60,2,110,0.01818182,-11.36,-4.53,0.0,0.0,0.14,0.49,0.0,0.0
PRO,-60,-30,229,748,0.30614973,23.02,-34.46,0.0,0.0,4.36,4.15,0.0,0.0
PRO,-60,-30,518,748,0.69251337,-26.07,36.28,0.0,0.0,4.41,4.02,0.0,0.0
PRO,-60,0,66,106,0.62264151,27.74,-37.27,0.0,0.0,3.83,3.94,0.0,0.0
PRO,-60,0,39,106,0.36792453,-21.36,35.97,0.0,0.0,5.98,4.81,0.0,0.0
PRO,-60,30,6,11,0.54545455,26.62,-39.14,0.0,0.0,5.17,4.4,0.0,0.0
PRO,-60,30,5,11,0.45454545,-19.83,34.76,0.0,0.0,3.58,3.78,0.0,0.0
PRO,-60,60,5,11,0.45454545,25.62,-36.77,0.0,0.0,3.66,2.38,0.0,0.0
PRO,-60,60,6,11,0.54545455,-23.59,36.12,0.0,0.0,6.03,5.29,0.0,0.0
PRO,-60,90,6,13,0.46153846,26.96,-35.88,0.0,0.0,3.85,4.76,0.0,0.0
PRO,-60,90,7,13,0.53846154,-28.18,35.72,0.0,0.0,2.1,1.4,0.0,0.0
PRO,-60,120,2,270,0.00740741,4.9,8.76,0.0,0.0,2.03,4.9,0.0,0.0
PRO,-60,120,74,270,0.27407407,23.78,-34.38,0.0,0.0,4.26,4.6,0.0,0.0
PRO,-60,120,194,270,0.71851852,-26.06,36.09,0.0,0.0,4.69,4.64,0.0,0.0
PRO,-60,150,2,940,0.00212766,2.65,13.39,0.0,0.0,0.83,1.85,0.0,0.0
PRO,-60,150,396,940,0.4212766,25.33,-34.74,0.0,0.0,4.76,4.59,0.0,0.0
PRO,-60,150,540,940,0.57446809,-24.09,35.19,0.0,0.0,4.9,4.47,0.0,0.0
PRO,-60,150,2,940,0.00212766,-7.6,-6.23,0.0,0.0,4.64,4.08,0.0,0.0
PRO,-30,-60,3,35,0.08571429,21.69,-39.41,0.0,0.0,0.73,0.84,0.0,0.0
PRO,-30,-60,32,35,0.91428571,-32.78,35.96,0.0,0.0,2.8,7.07,0.0,0.0
PRO,-30,-30,17,19,0.89473684,-34.25,40.51,0.0,0.0,2.39,4.64,0.0,0.0
PRO,-30,120,3,11,0.27272727,9.37,-30.09,0.0,0.0,5.19,4.23,0.0,0.0
PRO,-30,120,5,11,0.45454545,-33.36,34.96,0.0,0.0,2.76,6.11,0.0,0.0
PRO,-30,120,3,11,0.27272727,-1.44,-16.38,0.0,0.0,1.54,1.81,0.0,0.0
PRO,-30,150,10,11,0.90909091,-34.58,41.05,0.0,0.0,2.49,4.77,0.0,0.0
PRO,120,-60,2,2,1.0,35.12,-30.58,0.0,0.0,0.44,5.2,0.0,0.0
PRO,150,90,2,2,1.0,24.2,-19.55,0.0,0.0,3.53,15.1,0.0,0.0
TRP,-180,150,2,4,0.5,52.99,-97.29,0.0,0.0,4.18,1.52,0.0,0.0
TRP,-150,-180,3,9,0.33333333,62.39,101.74,0.0,0.0,5.21,8.16,0.0,0.0
TRP,-150,-180,6,9,0.66666667,58.94,-81.79,0.0,0.0,9.51,12.5,0.0,0.0
TRP,-150,90,2,3,0.66666667,178.25,72.19,0.0,0.0,0.0,0.0,0.0,0.0
TRP,-150,120,4,8,0.5,177.75,74.13,0.0,0.0,1.0,13.78,0.0,0.0
TRP,-150,120,2,8,0.25,-164.44,-98.22,0.0,0.0,0.38,8.93,0.0,0.0
TRP,-150,120,2,8,0.25,-59.56,98.66,0.0,0.0,4.23,1.42,0.0,0.0
TRP,-150,150,4,27,0.14814815,64.57,84.1,0.0,0.0,5.73,2.5,0.0,0.0
TRP,-150,150,9,27,0.33333333,60.42,-87.06,0.0,0.0,7.48,5.81,0.0,0.0
TRP,-150,150,6,27,0.22222222,176.53,87.79,0.0,0.0,3.28,5.62,0.0,0.0
TRP,-150,150,4,27,0.14814815,-165.63,-91.61,0.0,0.0,13.61,9.68,0.0,0.0
TRP,-150,150,2,27,0.07407407,-63.57,81.15,0.0,0.0,7.27,0.31,0.0,0.0
TRP,-150,150,2,27,0.07407407,-75.12,-96.11,0.0,0.0,1.0,2.43,0.0,0.0
TRP,-120,-180,5,7,0.71428571,-65.77,71.43,0.0,0.0,7.98,12.99,0.0,0.0
TRP,-120,-30,2,8,0.25,68.05,-98.08,0.0,0.0,6.61,4.23,0.0,0.0
TRP,-120,-30,5,8,0.625,-69.76,100.82,0.0,0.0,6.07,6.98,0.0,0.0
TRP,-120,0,4,14,0.28571429,-71.09,102.12,0.0,0.0,12.01,2.94,0.0,0.0
TRP,-120,0,8,14,0.57142857,-59.09,-75.84,0.0,0.0,5.02,13.0,0.0,0.0
TRP,-120,30,2,4,0.5,-68.45,-45.24,0.0,0.0,3.33,31.36,0.0,0.0
TRP,-120,120,2,27,0.07407407,-175.38,45.46,0.0,0.0,8.0,33.36,0.0,0.0
TRP,-120,120,2,27,0.07407407,175.02,-88.22,0.0,0.0,4.4,5.05,0.0,0.0
TRP,-120,120,16,27,0.59259259,-67.74,77.35,0.0,0.0,10.67,18.34,0.0,0.0
TRP,-120,120,7,27,0.25925926,-64.77,-85.17,0.0,0.0,6.59,7.93,0.0,0.0
TRP,-120,150,3,42,0.07142857,57.17,96.96,0.0,0.0,6.74,1.67,0.0,0.0
TRP,-120,150,2,42,0.04761905,174.37,-105.45,0.0,0.0,14.8,8.24,0.0,0.0
TRP,-120,150,26,42,0.61904762,-65.77,81.29,0.0,0.0,6.98,9.09,0.0,0.0
TRP,-120,150,9,42,0.21428571,-70.05,-75.12,0.0,0.0,5.19,28.13,0.0,0.0
TRP,-90,-180,3,4,0.75,-57.49,48.34,0.0,0.0,5.0,20.98,0.0,0.0
TRP,-90,-60,4,8,0.5,178.4,31.31,0.0,0.0,4.72,12.2,0.0,0.0
TRP,-90,-60,3,8,0.375,-174.53,-106.24,0.0,0.0,3.31,5.3,0.0,0.0
TRP,-90,-30,4,30,0.13333333,59.49,-95.8,0.0,0.0,8.93,5.03,0.0,0.0
TRP,-90,-30,15,30,0.5,-68.62,96.29,0.0,0.0,7.05,10.97,0.0,0.0
TRP,-90,-30,9,30,0.3,-85.29,-80.18,0.0,0.0,9.59,28.51,0.0,0.0
TRP,-90,0,6,32,0.1875,58.02,86.9,0.0,0.0,9.21,1.9,0.0,0.0
TRP,-90,0,5,32,0.15625,58.87,-90.65,0.0,0.0,9.47,9.21,0.0,0.0
TRP,-90,0,13,32,0.40625,-67.17,100.76,0.0,0.0,6.79,8.47,0.0,0.0
TRP,-90,0,8,32,0.25,-67.91,-23.29,0.0,0.0,6.5,15.02,0.0,0.0
TRP,-90,30,2,5,0.4,-53.12,106.36,0.0,0.0,1.04,1.69,0.0,0.0
TRP,-90,30,2,5,0.4,-70.4,-56.03,0.0,0.0,0.37,33.86,0.0,0.0
TRP,-90,60,2,3,0.66666667,-75.7,82.94,0.0,0.0,10.63,3.58,0.0,0.0
TRP,-90,90,3,7,0.42857143,-160.11,-67.32,0.0,0.0,6.39,18.6,0.0,0.0
TRP,-90,90,2,7,0.28571429,-66.2,102.4,0.0,0.0,4.84,4.41,0.0,0.0
TRP,-90,120,6,32,0.1875,-176.89,72.03,0.0,0.0,9.13,13.91,0.0,0.0
TRP,-90,120,7,32,0.21875,-171.45,-93.47,0.0,0.0,5.88,23.31,0.0,0.0
TRP,-90,120,16,32,0.5,-67.76,95.73,0.0,0.0,6.88,10.32,0.0,0.0
TRP,-90,120,2,32,0.0625,-76.02,-97.27,0.0,0.0,0.59,3.11,0.0,0.0
TRP,-90,150,4,46,0.08695652,50.37,84.73,0.0,0.0,10.88,3.68,0.0,0.0
TRP,-90,150,3,46,0.06521739,174.19,85.05,0.0,0.0,6.91,7.12,0.0,0.0
TRP,-90,150,31,46,0.67391304,-65.81,90.99,0.0,0.0,8.24,13.18,0.0,0.0
TRP,-90,150,5,46,0.10869565,-72.17,-68.5,0.0,0.0,9.5,29.28,0.0,0.0
TRP,-60,-180,2,2,1.0,-83.96,17.98,0.0,0.0,0.0,0.0,0.0,0.0
TRP,-60,-60,64,105,0.60952381,179.95,79.26,0.0,0.0,7.36,8.83,0.0,0.0
TRP,-60,-60,25,105,0.23809524,179.44,-94.37,0.0,0.0,7.96,16.73,0.0,0.0
TRP,-60,-60,8,105,0.07619048,-76.9,108.03,0.0,0.0,16.91,14.24,0.0,0.0
TRP,-60,-60,6,105,0.05714286,-59.61,-18.67,0.0,0.0,6.57,17.56,0.0,0.0
TRP,-60,-30,31,212,0.14622642,65.53,-94.33,0.0,0.0,6.08,5.66,0.0,0.0
TRP,-60,-30,38,212,0.17924528,178.63,83.99,0.0,0.0,6.63,8.08,0.0,0.0
TRP,-60,-30,13,212,0.06132075,-178.97,-127.95,0.0,0.0,8.75,3.59,0.0,0.0
TRP,-60,-30,29,212,0.13679245,177.63,-99.23,0.0,0.0,7.18,11.69,0.0,0.0
TRP,-60,-30,69,212,0.3254717,-75.54,100.34,0.0,0.0,7.44,17.05,0.0,0.0
TRP,-60,-30,9,212,0.04245283,-62.31,127.51,0.0,0.0,9.22,6.68,0.0,0.0
TRP,-60,-30,23,212,0.10849057,-69.24,-15.44,0.0,0.0,7.79,9.49,0.0,0.0
TRP,-60,0,2,11,0.18181818,56.29,50.34,0.0,0.0,3.37,24.62,0.0,0.0
TRP,-60,0,4,11,0.36363636,51.08,-92.01,0.0,0.0,5.57,0.6,0.0,0.0
TRP,-60,0,2,11,0.18181818,-66.85,108.97,0.0,0.0,3.49,5.72,0.0,0.0
TRP,-60,0,2,11,0.18181818,-63.41,-22.38,0.0,0.0,5.65,11.23,0.0,0.0
TRP,-60,120,7,22,0.31818182,-177.65,85.02,0.0,0.0,6.16,3.43,0.0,0.0
TRP,-60,120,7,22,0.31818182,-172.1,-95.78,0.0,0.0,5.18,7.46,0.0,0.0
TRP,-60,120,7,22,0.31818182,-75.01,100.85,0.0,0.0,4.61,8.38,0.0,0.0
TRP,-60,150,2,24,0.08333333,45.34,89.89,0.0,0.0,0.34,4.95,0.0,0.0
TRP,-60,150,9,24,0.375,-162.16,-92.86,0.0,0.0,8.82,10.84,0.0,0.0
TRP,-60,150,11,24,0.45833333,-68.7,67.72,0.0,0.0,5.42,37.38,0.0,0.0
TRP,-60,150,2,24,0.08333333,-69.57,-29.11,0.0,0.0,0.68,18.27,0.0,0.0
TRP,-30,-60,2,4,0.5,63.63,-78.88,0.0,0.0,6.01,8.1,0.0,0.0
TRP,60,30,2,2,1.0,-59.29,108.47,0.0,0.0,6.4,10.37,0.0,0.0
TYR,-180,-180,4,7,0.57142857,54.67,74.31,0.0,0.0,22.35,7.13,0.0,0.0
TYR,-180,-180,3,7,0.42857143,71.85,-80.66,0.0,0.0,7.34,3.7,0.0,0.0
TYR,-180,150,7,14,0.5,70.01,88.6,0.0,0.0,5.0,7.26,0.0,0.0
TYR,-180,150,2,14,0.14285714,51.47,-84.39,0.0,0.0,0.07,8.78,0.0,0.0
TYR,-180,150,3,14,0.21428571,-167.71,79.28,0.0,0.0,11.58,5.25,0.0,0.0
TYR,-150,-180,23,39,0.58974359,59.23,87.04,0.0,0.0,6.14,7.75,0.0,0.0
TYR,-150,-180,2,39,0.05128205,93.78,121.61,0.0,0.0,0.02,0.01,0.0,0.0
TYR,-150,-180,9,39,0.23076923,63.18,-79.38,0.0,0.0,3.15,8.58,0.0,0.0
TYR,-150,-180,3,39,0.07692308,-63.31,87.33,0.0,0.0,17.7,6.39,0.0,0.0
TYR,-150,-180,2,39,0.05128205,-70.45,-75.7,0.0,0.0,2.51,8.86,0.0,0.0
TYR,-150,-30,3,4,0.75,51.47,86.27,0.0,0.0,1.53,1.32,0.0,0.0
TYR,-150,30,2,2,1.0,55.04,80.6,0.0,0.0,5.8,3.07,0.0,0.0
TYR,-150,60,2,5,0.4,50.31,-84.75,0.0,0.0,0.03,0.01,0.0,0.0
TYR,-150,90,2,7,0.28571429,-167.52,63.1,0.0,0.0,3.24,2.88,0.0,0.0
TYR,-150,90,3,7,0.42857143,-67.11,-88.76,0.0,0.0,6.54,12.6,0.0,0.0
TYR,-150,120,2,32,0.0625,67.64,112.42,0.0,0.0,1.76,1.82,0.0,0.0
TYR,-150,120,14,32,0.4375,176.72,70.8,0.0,0.0,6.39,12.2,0.0,0.0
TYR,-150,120,2,32,0.0625,-167.58,-77.01,0.0,0.0,6.18,24.12,0.0,0.0
TYR,-150,120,4,32,0.125,-57.6,91.18,0.0,0.0,5.35,10.63,0.0,0.0
TYR,-150,120,8,32,0.25,-57.88,-79.13,0.0,0.0,8.32,6.33,0.0,0.0
TYR,-150,150,38,96,0.39583333,66.38,88.48,0.0,0.0,6.31,6.7,0.0,0.0
TYR,-150,150,21,96,0.21875,64.37,-82.29,0.0,0.0,8.86,5.42,0.0,0.0
TYR,-150,150,11,96,0.11458333,175.15,80.57,0.0,0.0,10.5,10.56,0.0,0.0
TYR,-150,150,2,96,0.02083333,174.78,-94.84,0.0,0.0,8.5,6.97,0.0,0.0
TYR,-150,150,16,96,0.16666667,-58.99,83.74,0.0,0.0,5.84,7.39,0.0,0.0
TYR,-150,150,8,96,0.08333333,-57.75,-84.96,0.0,0.0,7.45,4.47,0.0,0.0
TYR,-120,-180,4,16,0.25,-63.55,71.53,0.0,0.0,3.33,7.83,0.0,0.0
TYR,-120,-180,2,16,0.125,-60.13,151.39,0.0,0.0,5.61,6.88,0.0,0.0
TYR,-120,-180,9,16,0.5625,-62.04,-79.8,0.0,0.0,5.6,12.72,0.0,0.0
TYR,-120,-30,4,27,0.14814815,-64.68,90.73,0.0,0.0,10.4,4.11,0.0,0.0
TYR,-120,-30,19,27,0.7037037,-61.7,-66.89,0.0,0.0,8.36,12.11,0.0,0.0
TYR,-120,0,3,54,0.05555556,49.67,89.07,0.0,0.0,6.79,2.56,0.0,0.0
TYR,-120,0,17,54,0.31481481,-63.57,87.31,0.0,0.0,7.56,8.71,0.0,0.0
TYR,-120,0,33,54,0.61111111,-59.95,-74.4,0.0,0.0,6.8,9.83,0.0,0.0
TYR,-120,30,2,46,0.04347826,52.99,-76.93,0.0,0.0,0.01,0.0,0.0,0.0
TYR,-120,30,10,46,0.2173913,-54.59,88.11,0.0,0.0,11.58,4.49,0.0,0.0
TYR,-120,30,33,46,0.7173913,-60.21,-75.97,0.0,0.0,6.28,8.66,0.0,0.0
TYR,-120,60,4,22,0.18181818,-65.09,89.99,0.0,0.0,3.32,6.86,0.0,0.0
TYR,-120,60,17,22,0.77272727,-52.68,-67.58,0.0,0.0,3.75,3.61,0.0,0.0
TYR,-120,90,3,17,0.17647059,179.43,34.34,0.0,0.0,10.66,14.4,0.0,0.0
TYR,-120,90,2,17,0.11764706,-174.85,-79.33,0.0,0.0,12.9,39.6,0.0,0.0
TYR,-120,90,4,17,0.23529412,-65.94,88.4,0.0,0.0,12.06,10.65,0.0,0.0
TYR,-120,90,8,17,0.47058824,-48.13,-73.07,0.0,0.0,7.2,4.97,0.0,0.0
TYR,-120,120,23,92,0.25,-179.84,73.01,0.0,0.0,6.6,8.8,0.0,0.0
TYR,-120,120,8,92,0.08695652,175.44,-83.97,0.0,0.0,6.9,17.86,0.0,0.0
TYR,-120,120,31,92,0.33695652,-62.79,81.85,0.0,0.0,6.37,8.58,0.0,0.0
TYR,-120,120,2,92,0.02173913,-70.15,130.38,0.0,0.0,3.16,7.75,0.0,0.0
TYR,-120,120,27,92,0.29347826,-62.53,-85.29,0.0,0.0,6.48,9.77,0.0,0.0
TYR,-120,150,10,191,0.05235602,62.64,86.43,0.0,0.0,7.01,5.33,0.0,0.0
TYR,-120,150,7,191,0.03664921,61.25,-84.39,0.0,0.0,7.74,2.9,0.0,0.0
TYR,-120,150,8,191,0.04188482,-178.34,83.89,0.0,0.0,3.39,8.09,0.0,0.0
TYR,-120,150,69,191,0.36125654,-63.98,84.31,0.0,0.0,6.87,7.92,0.0,0.0
TYR,-120,150,2,191,0.0104712,-66.3,133.2,0.0,0.0,17.52,9.04,0.0,0.0
TYR,-120,150,94,191,0.4921466,-63.96,-80.26,0.0,0.0,7.07,9.25,0.0,0.0
TYR,-90,-180,2,13,0.15384615,-178.2,54.7,0.0,0.0,2.55,6.69,0.0,0.0
TYR,-90,-180,4,13,0.30769231,-70.98,54.45,0.0,0.0,6.97,17.58,0.0,0.0
TYR,-90,-180,5,13,0.38461538,-57.41,-68.16,0.0,0.0,9.3,8.62,0.0,0.0
TYR,-90,-60,12,29,0.4137931,174.58,68.73,0.0,0.0,8.89,9.38,0.0,0.0
TYR,-90,-60,3,29,0.10344828,-174.59,-81.03,0.0,0.0,12.59,16.28,0.0,0.0
TYR,-90,-60,5,29,0.17241379,-79.96,82.54,0.0,0.0,6.43,25.75,0.0,0.0
TYR,-90,-60,9,29,0.31034483,-69.93,-75.72,0.0,0.0,9.04,12.85,0.0,0.0
TYR,-90,-30,4,96,0.04166667,66.81,81.74,0.0,0.0,7.65,6.48,0.0,0.0
TYR,-90,-30,11,96,0.11458333,177.46,74.53,0.0,0.0,8.8,10.37,0.0,0.0
TYR,-90,-30,6,96,0.0625,179.92,-83.16,0.0,0.0,9.61,14.82,0.0,0.0
TYR,-90,-30,20,96,0.20833333,-69.49,85.06,0.0,0.0,7.45,9.73,0.0,0.0
TYR,-90,-30,5,96,0.05208333,-67.78,127.89,0.0,0.0,9.76,7.36,0.0,0.0
TYR,-90,-30,50,96,0.52083333,-69.48,-67.91,0.0,0.0,8.61,10.64,0.0,0.0
TYR,-90,0,8,102,0.07843137,60.8,78.27,0.0,0.0,9.15,6.76,0.0,0.0
TYR,-90,0,2,102,0.01960784,55.99,-87.4,0.0,0.0,5.6,0.23,0.0,0.0
TYR,-90,0,2,102,0.01960784,-159.32,74.54,0.0,0.0,13.57,3.27,0.0,0.0
TYR,-90,0,23,102,0.2254902,-68.02,86.1,0.0,0.0,3.79,7.95,0.0,0.0
TYR,-90,0,66,102,0.64705882,-65.15,-74.92,0.0,0.0,7.32,10.11,0.0,0.0
TYR,-90,30,6,13,0.46153846,-65.44,80.01,0.0,0.0,5.62,4.47,0.0,0.0
TYR,-90,30,6,13,0.46153846,-62.04,-80.81,0.0,0.0,3.64,7.68,0.0,0.0
